,TSS_1::Pseudomonas_phage_phiKZ:3,TSS_2::Pseudomonas_phage_phiKZ:2,TSS_3::Pseudomonas_phage_phiKZ:2,TSS_4::Pseudomonas_phage_phiKZ:4,TSS_5::Pseudomonas_phage_phiKZ:4,TSS_6::Pseudomonas_phage_phiKZ:2,TSS_7::Pseudomonas_phage_phiKZ:2,TSS_8::Pseudomonas_phage_phiKZ:2,TSS_9::Pseudomonas_phage_phiKZ:3,TSS_10::Pseudomonas_phage_phiKZ:,TSS_11::Pseudomonas_phage_phiKZ:,TSS_12::Pseudomonas_phage_phiKZ:,TSS_13::Pseudomonas_phage_phiKZ:,TSS_14::Pseudomonas_phage_phiKZ:,TSS_15::Pseudomonas_phage_phiKZ:,TSS_16::Pseudomonas_phage_phiKZ:,TSS_17::Pseudomonas_phage_phiKZ:,TSS_18::Pseudomonas_phage_phiKZ:,TSS_19::Pseudomonas_phage_phiKZ:,TSS_20::Pseudomonas_phage_phiKZ:,TSS_21::Pseudomonas_phage_phiKZ:,TSS_22::Pseudomonas_phage_phiKZ:,TSS_23::Pseudomonas_phage_phiKZ:,TSS_24::Pseudomonas_phage_phiKZ:,TSS_25::Pseudomonas_phage_phiKZ:,TSS_26::Pseudomonas_phage_phiKZ:,TSS_27::Pseudomonas_phage_phiKZ:,TSS_28::Pseudomonas_phage_phiKZ:,TSS_29::Pseudomonas_phage_phiKZ:,TSS_30::Pseudomonas_phage_phiKZ:,TSS_31::Pseudomonas_phage_phiKZ:,TSS_32::Pseudomonas_phage_phiKZ:,TSS_33::Pseudomonas_phage_phiKZ:,TSS_34::Pseudomonas_phage_phiKZ:,TSS_35::Pseudomonas_phage_phiKZ:,TSS_36::Pseudomonas_phage_phiKZ:,TSS_37::Pseudomonas_phage_phiKZ:,TSS_38::Pseudomonas_phage_phiKZ:,TSS_39::Pseudomonas_phage_phiKZ:,TSS_40::Pseudomonas_phage_phiKZ:,TSS_41::Pseudomonas_phage_phiKZ:,TSS_42::Pseudomonas_phage_phiKZ:,TSS_43::Pseudomonas_phage_phiKZ:,TSS_44::Pseudomonas_phage_phiKZ:,TSS_45::Pseudomonas_phage_phiKZ:,TSS_46::Pseudomonas_phage_phiKZ:,TSS_47::Pseudomonas_phage_phiKZ:,TSS_48::Pseudomonas_phage_phiKZ:,TSS_49::Pseudomonas_phage_phiKZ:,mean
-58,0.15134184980541138,0.15059940870241004,0.22996686546867534,0.08778640448249984,0.1724791938248342,0.15090728762560088,0.15967551975758587,0.16806493542245154,0.2551374330075432,0.1362268075614502,0.1723305031678672,0.147334494089565,0.2463573287927344,0.18044550794652878,0.2715156977659751,0.20950177289163205,0.19083068369763262,0.154204833806091,0.15870353942385423,0.12921517013732833,0.16605954889701854,0.2840300379555225,0.17202508061564803,0.25457072764163435,0.17419795840127852,0.1983439273404162,0.10587041696390623,0.1304270813389265,0.1779710233440566,0.2394702079167561,0.316949887298475,0.15476542093780393,0.40059546292157694,0.23336009034150712,0.19323670866717269,0.14176132883565762,0.16239648850623892,0.2685902809730886,0.17576798827334517,0.2619765000605022,0.17053952610506845,0.1860119522811401,0.3281958236906065,0.23537956457095946,0.2881850037780662,0.1840124916126939,0.09596361495706554,0.15740022631490433,0.11259329238041842,0.19374026327141075
-57,0.15742223512547485,0.1454054895514067,0.22276902598772824,0.08878800883119434,0.16734699781085624,0.15555816996790567,0.16341563782419266,0.1511304305491496,0.2542957177940379,0.1336647154295427,0.17282483089580963,0.15779516277502265,0.23850890337107195,0.18271614626093804,0.2795555866457146,0.2128113222646107,0.19792962077758075,0.16577984618347907,0.15118184904273607,0.13017780098630893,0.1674735604683065,0.2756978647711039,0.17152213979902914,0.25908485559363675,0.16767397215585997,0.21174922564949542,0.10199302470892779,0.13236863357100678,0.16946481793813367,0.23204006393663373,0.3182580917039437,0.15636249067263908,0.39432777605538966,0.23757488763380544,0.1898780419738733,0.1536587807372707,0.16019460706720398,0.2732823712571052,0.16628479009970065,0.2766097192867161,0.17292867776579035,0.20213268583832705,0.3360445484726754,0.232531478522713,0.28281599803610974,0.1823854645119412,0.09390193600078411,0.16785260074087774,0.11913686777973695,0.19457770348619385
-56,0.16143246621275842,0.14013733261386999,0.2160461194742183,0.08938305767990609,0.16416202240081942,0.15977989514135083,0.1666058289711765,0.1347666634820128,0.2517225443157365,0.1316845284774287,0.17160626619213032,0.16701761711953114,0.22961171920763507,0.18515393336794744,0.28448024426497553,0.21504528497774275,0.2033536602271541,0.18155823895745676,0.14457063750075852,0.1320957987714858,0.17372034309603385,0.2674821135842983,0.16964667040672474,0.2647699656859427,0.15974670192199963,0.22517433651493599,0.09854906339096654,0.13771716816028784,0.16214998325930743,0.22476972418687025,0.3192955310685473,0.15909710074596625,0.3844902856726373,0.24122294753975693,0.18882964924809503,0.16468172474978687,0.15840580586939257,0.2746999635728287,0.1566072958602956,0.2907010451605143,0.17428183345798348,0.2192093387063528,0.34514934063705294,0.22664121349386557,0.273320810872658,0.17837988437843583,0.09410206672941596,0.1777629151781891,0.12605596716421927,0.1952423397891726
-55,0.16537023546863566,0.13486592914697712,0.21074533667545342,0.08832375319002919,0.16350903864349967,0.1659965023442335,0.16991485905022552,0.11987377751557957,0.2446990654663555,0.13086050685530037,0.16936206794419828,0.17397858321527077,0.22001737047434133,0.1866189227602259,0.2849402760326213,0.2185530268278249,0.20556870797505605,0.19775839142358598,0.1365168726929811,0.13473812434709337,0.18321191402680367,0.260697697546115,0.1670510827381311,0.2709962632850361,0.151173328418513,0.23741511089650674,0.09795341530271368,0.14572136854815082,0.15588206446995834,0.21933500377227794,0.31936409828783074,0.16386868404689317,0.37227015952400416,0.2448487324061337,0.19125712725350585,0.17598080769655072,0.15639426356223643,0.2731811309613056,0.1467393697009806,0.3048711673611258,0.17449456345897948,0.23682514475150387,0.3565855343879556,0.2171083154123865,0.26219159965821665,0.1729487903420473,0.09512778581905254,0.1863311952670716,0.133792780976407,0.19583326220260985
-54,0.1695454162063775,0.12913552243198706,0.20544546140559428,0.08797101211399133,0.16525842204571997,0.17356960573195546,0.17313410323418038,0.10661643034627266,0.23468686912606387,0.12976694360997898,0.1672377230766894,0.17881593876093832,0.2113449397468202,0.1878114711163693,0.28510861960640144,0.2235415854480211,0.20496389311900187,0.2132428058266919,0.128578416086634,0.1409386244866628,0.19683918902494973,0.2557721994785795,0.16160431037840445,0.27474941261701924,0.14290602397245716,0.25019696712115297,0.09993315260484925,0.15502859906917382,0.1495609738176414,0.2135449237319825,0.31530157301905404,0.17007028836284968,0.35718387949122243,0.24764706861114055,0.19562267864557079,0.1880977860135426,0.15265748526959894,0.27078637900300545,0.13814590218933226,0.31910896470859423,0.17452419526457827,0.2527459251789842,0.3690757684507051,0.20840247395820008,0.251339192398732,0.16793393300126008,0.09751634806549933,0.1937380378061551,0.1419479333212881,0.1965039871041199
-53,0.17667526030635772,0.12484617841034062,0.19945555094270212,0.08971250034850455,0.17063215506298782,0.17790094718463575,0.17477085841163814,0.09307294359374299,0.2229116745027333,0.1303331728924688,0.16778099094667825,0.18149013088840063,0.20448003502495551,0.1901066748616003,0.2850904689014889,0.229589629111069,0.2021160354229122,0.22611941663264096,0.11830419650435264,0.14814325593184594,0.21280970426099466,0.25068606205866184,0.15376201242639737,0.27389003860648103,0.13451583336365472,0.26162913222436457,0.10431245430065458,0.16452309607665347,0.14470180519770254,0.2087103389531797,0.308024060770682,0.17777965844142612,0.3430856592553955,0.25041995512498877,0.19802675327929747,0.19936712997401193,0.14909260722965315,0.2679529580094714,0.13122030776060606,0.3298760596115897,0.17436648618864653,0.26475530434621397,0.3818557438045107,0.2007699489301483,0.24106565267131302,0.16211283538658763,0.10060951162187678,0.199545908540045,0.1504230909238112,0.19700861602491992
-52,0.1865804375439843,0.11948029268096165,0.19147068079916382,0.09173166167233981,0.17727721591112486,0.17906735268046084,0.17499350604858485,0.08220876814690296,0.210655728078481,0.12964407752790388,0.16927861473563477,0.18268259698898423,0.1988594938420868,0.19185307844506835,0.28369393116901737,0.23625803982245586,0.19952773336850654,0.2366983875183311,0.1097931435383768,0.15427713692543316,0.22915453748615083,0.24666283528634617,0.1459631748582732,0.26831835198010207,0.12835150030986847,0.2705696470970691,0.10714637869908279,0.17306290186859266,0.14216981991840996,0.20332784286112315,0.2988076745839733,0.1880039255876544,0.3301373765647365,0.2539312819175359,0.19902601371062045,0.20925855494613224,0.1483815756384762,0.2642241458545659,0.1248141795559897,0.33872096999975054,0.17354508436021712,0.2725172080774694,0.3943303939094691,0.1935417962415563,0.23026905116545532,0.15645825881817244,0.10580020911095225,0.20660371183073484,0.15937893590260227,0.19731651460377317
-51,0.1989404735662744,0.1143534642619762,0.1838248547024938,0.09351675691252047,0.18423809342738545,0.177163661267924,0.17438748437222376,0.07500421935861296,0.19965187052759353,0.12922085458293384,0.17307002932083498,0.18240296758875613,0.19209464568014273,0.19254909246904814,0.2820440857186533,0.2435846054669745,0.1981030244706223,0.2443783288697121,0.10447321890603582,0.15878965058357872,0.24379848798983147,0.24473818629215965,0.13732682669639523,0.25837538923714287,0.12691990975223813,0.279517745656315,0.10823986616216492,0.18189613935855548,0.14049152437622076,0.19961462597305332,0.2896749716729857,0.20024116815173842,0.31807125229790034,0.2572955139860704,0.19981259249339212,0.2167270773600265,0.14888908602857973,0.25820953586843465,0.11653933110207881,0.34657447373949973,0.17107392739808683,0.27706370059461094,0.40426669362523826,0.19036459494075597,0.22004565086741149,0.15252254893288036,0.11456357455798238,0.21429459881482665,0.16564770978774654,0.19764465481160445
-50,0.21337304655467504,0.10865938552261412,0.1769814482551578,0.09393739760706774,0.19032937865644867,0.17237498247492575,0.17450569156477466,0.0714187622442014,0.190136596181707,0.12991737453130964,0.17638392557120086,0.18278934625092552,0.19033355073088493,0.19343032482821276,0.2803636727376169,0.24933432576512268,0.1962729444184216,0.2514141314526386,0.10368016557690485,0.16009448137052318,0.2556761092946823,0.24609489047350958,0.12560419778741333,0.24643828808761006,0.12896745396429493,0.2888963861565954,0.10581106277594096,0.1913926407704012,0.14017293738556225,0.1976379935049313,0.282331062237723,0.214262558295147,0.3067808977038513,0.2617195992909921,0.1988735681086125,0.2212681608566563,0.14922289700087168,0.25220726782495817,0.1088351232163041,0.3533516936110367,0.16831713852782926,0.28133670513536907,0.41460133844818764,0.1877153676270483,0.20968619370492264,0.14853565819023934,0.12337875965155014,0.22342969816873187,0.16968763827486633,0.19812171874226883
-49,0.22876788160162387,0.10445097755246953,0.17057748565910855,0.09509438347105752,0.1973522361898641,0.1689828687024642,0.18025073972090083,0.07049516531668684,0.18364514212660304,0.1314854926453943,0.17897407153231157,0.18292616497987463,0.19298056491106466,0.19394689499674547,0.28058268502926675,0.25201489109648645,0.19531042284616246,0.2564821439328688,0.10663529286227677,0.1595679506337543,0.2644165109639462,0.24869798302635818,0.11511997850009115,0.23576528451706585,0.13240442848633158,0.2997771148891273,0.1044700305737268,0.19778116978734525,0.14030403386812712,0.19974216116578558,0.2768615991732823,0.22896963471627485,0.29621791665515257,0.2650505815953209,0.19590098667168787,0.22633094418264763,0.14968032690131383,0.24742912507177497,0.10544749119978816,0.36054385317633614,0.16660909935221938,0.2869835964379033,0.42499505356528955,0.18371305609857813,0.2003312662745756,0.1456512836486907,0.1323831180639627,0.23416542124057438,0.17268569799109548,0.19936637150206854
-48,0.2452547229412493,0.10259627839061931,0.164303140524438,0.09539446392248405,0.20427722248880312,0.1676806048193055,0.19020418348357387,0.07197890942126692,0.17935153197034726,0.13219942053179107,0.17984851590654022,0.18381883007626382,0.20024029459858778,0.1925174294472225,0.2816955926294343,0.2521357749436137,0.19318682378433538,0.2600804978374131,0.11189481113902633,0.15845624482134021,0.27125937894484825,0.25303118773347844,0.10679717872417607,0.22875064856006802,0.1366541666193086,0.3106959387917729,0.10517810286946856,0.1999480689728963,0.13937910003414475,0.20440827281996685,0.2733638901380143,0.24296858088599899,0.2843089531575908,0.2669191646749376,0.19290467369366676,0.2320416749485128,0.1535003594193623,0.2439074011386641,0.10433995882387641,0.36670334747282374,0.1679045922768783,0.2952849476274549,0.43443309841004896,0.17955568791496063,0.19106734708267006,0.14372805823583432,0.14161351983380835,0.24610226535909607,0.1741795624638,0.2011845800266487
-47,0.26096160642907595,0.10608167817667617,0.15924278412771448,0.09321346600227073,0.2101519407166336,0.16841694460765272,0.20127405211571894,0.07664801055060826,0.17829582405613525,0.13144888330233512,0.17948619592316578,0.18595356239615998,0.2098585531514517,0.19182684220057694,0.28483205026601216,0.2508923582422014,0.191519623585573,0.26038088924260994,0.11935164281915375,0.15697734054420884,0.2760584421111245,0.25893571138357035,0.10424692760416829,0.22520270166600648,0.14022808009676313,0.32092304419122814,0.11020974176741911,0.19741112492664226,0.1392733133713769,0.21175332645445527,0.2727177577958323,0.25516523425306414,0.2713842756560578,0.2661989537508159,0.19234439757303537,0.2387211118992775,0.1582652560399067,0.24081590203200892,0.10568339410992404,0.3722711440349103,0.171215638638721,0.30682809244310427,0.442704922226271,0.17478491579205593,0.18136325415458465,0.1434166709919607,0.14944290356633863,0.25646593114013777,0.17557619355059914,0.20360046146280195
-46,0.27364712961662446,0.11057648339987744,0.15306695854449312,0.0898649908640835,0.21525661582814526,0.17028240285762658,0.21052222943635188,0.08415778027238506,0.1804034163732115,0.12857556355386537,0.17699172592058224,0.19082457717957943,0.21729616117135456,0.19033181475635771,0.28809024416131485,0.2474162647478519,0.18847014330949824,0.2581477633960963,0.12838186769368354,0.15527553311628212,0.2797255339463135,0.26757633247349527,0.10658153307065547,0.22553048029011397,0.14139401443910188,0.3288266075802667,0.11627465856172987,0.19242618625557303,0.13793864154262006,0.21948850053548838,0.27413162411488556,0.26739854994559614,0.2597569601303199,0.26365796595474833,0.1929158320519159,0.24427792737347293,0.1658830666996535,0.237711946455816,0.11039066169254419,0.3776089971871855,0.17598545829128062,0.31997549477507253,0.44881299130346497,0.1682891735311572,0.17136036883977784,0.14582886247261678,0.15593474079268815,0.2636016714049296,0.17550227272638033,0.20596666776812508
-45,0.2828441813651107,0.11489505855030788,0.14466831107978217,0.08415708322906003,0.22078992750913295,0.17701523452925016,0.21778136546211183,0.09382222316510765,0.1864311379381169,0.125141637448345,0.17280483133576752,0.1974377445309028,0.22146492189904388,0.18870542151402672,0.2887330077413025,0.24188075756245286,0.18397931578254742,0.2544162878866197,0.13617541650106246,0.15471538333946086,0.28409565666141456,0.2777168225533639,0.11262591739970948,0.23090084046678375,0.14039849817385355,0.33065807075792353,0.12263672108196555,0.18529142289302375,0.13877710154749254,0.22472697778211842,0.2767627313470313,0.2772957979651131,0.24986902760806434,0.2602386751261572,0.19282850269719312,0.2496042910361682,0.17645457791863098,0.232957182158421,0.11669424333316661,0.3820376800499718,0.1804475224728427,0.33512536097394396,0.45019449234647463,0.15937601896712214,0.1644247335170139,0.14958490154348597,0.15777483503617806,0.26432731494956496,0.17280357677924724,0.20784670905128474
-44,0.28946708088432604,0.12006714143564416,0.13491954941370674,0.07861783532439787,0.22474187445351843,0.18768910766467117,0.22393428142577246,0.10517223065366632,0.19018885144165182,0.12140121679979692,0.16583175145824852,0.20329248643940975,0.2236881422662885,0.187495767025636,0.28665070883373023,0.2344693679586057,0.17808676755181035,0.2502636062843506,0.14360208290455664,0.15359982501659447,0.28966802981272827,0.2889665525964074,0.12107265069827491,0.23698207867213744,0.139331174301011,0.3268219329531624,0.1308507486689048,0.1778430761882376,0.14109709107780363,0.22965606694363555,0.2785921704178849,0.28440606372845345,0.24128941173865454,0.25600517445772075,0.19234690352594885,0.25538265377470026,0.18902538144171688,0.22540393370754228,0.125078746242894,0.3854344759838257,0.1832337957857749,0.35192043281165775,0.44905563284112304,0.14822583887250015,0.16280652916428925,0.1538198430482779,0.1558526797853009,0.25954078852451523,0.1694432351769462,0.2092312809832329
-43,0.292434872663208,0.12512416590774797,0.1232970302592479,0.0751280709391751,0.22872021295797654,0.1996113215223047,0.22998071996997577,0.11605006583087833,0.19011712987971305,0.12084205015058784,0.15760468936126604,0.2083381721351325,0.22396508752608907,0.1852468276383958,0.2831018800965831,0.22429868754613488,0.17017799955434965,0.2446479422038764,0.14967948953076313,0.1537991040440219,0.29625687264486594,0.30177178703316654,0.12767803646935416,0.2367971932565176,0.13738577627772436,0.3174840421185087,0.13969197075240525,0.17063083139436958,0.14678346104924814,0.23412573328016065,0.2774010170186981,0.28932810628178446,0.23308747304192862,0.25135945004785076,0.1936092608805986,0.2628974732439735,0.20385685834874162,0.2191178610903249,0.13396187045501665,0.3892595946825118,0.1863665363747611,0.3682453488939437,0.44645577712048007,0.13610671813626024,0.16657063461562926,0.15728817007348636,0.1519411618459699,0.25061099187982666,0.16880948634976303,0.21014377580357751
-42,0.2935667516779107,0.13043870457839699,0.11147433874668647,0.07222612212467996,0.23149049759942816,0.21125789775734122,0.23667807129495885,0.12509011657710448,0.18656580428474664,0.12374326583147069,0.14934888815215477,0.21199493833412758,0.22146543330036864,0.18165009898098886,0.27700956913673647,0.21347045233516426,0.1621132775452107,0.2380472690690633,0.15514476253560994,0.15611062524881855,0.3056800837885657,0.3164749773691823,0.13280551901806623,0.23036616126975104,0.13397749140614204,0.305831459548142,0.14800751942378776,0.162533645207077,0.15407373918653453,0.2377719316806103,0.27165945932099345,0.2919333739081834,0.2246381654589976,0.2486602232817897,0.19459309456604718,0.27184072756517264,0.2185701481003302,0.21516270097453952,0.14361044102234838,0.39110389581245497,0.18965789955323809,0.38369263404572373,0.4428479638005225,0.12420936937383575,0.17519228616527557,0.15845895975471141,0.15228019369018064,0.24286572087347497,0.17167217460196207,0.21079711928323688
-41,0.2949261379465264,0.13509919429086376,0.10086300244823773,0.07124024683547489,0.23276533616906567,0.22226234823027197,0.24287151116339817,0.13240274325606324,0.18364618575714692,0.1284145330987833,0.14284629285174044,0.2136663511219136,0.21512879182156247,0.17740031898732042,0.26990015569013476,0.2022084204615508,0.15379734278888813,0.22971987571866545,0.1586719835983006,0.1615992904567047,0.3179220500643232,0.3312138602733929,0.13720663916049086,0.21782189574434208,0.13109261326190488,0.2948209199284032,0.1521711981990253,0.15501265676185094,0.16067519216575238,0.2402650533966586,0.26321725671325696,0.2925817887177919,0.2170400386372276,0.24743853894824402,0.19696726595077954,0.2803159972871973,0.23148436374351705,0.21197167759056149,0.15240050607036934,0.39028703010537036,0.1933910137203275,0.39719789339855993,0.44115041096184404,0.11131553656825141,0.18611435656671954,0.15753586360059038,0.15569826224558336,0.23586896467334717,0.17780863949070422,0.21117178666610206
-40,0.2967710851381548,0.13856358113188602,0.09388396819948307,0.07347330576786512,0.23115663617850513,0.23185012722046228,0.24546217292991676,0.13849419589386133,0.17955554620670347,0.13648735908836448,0.13846076624115283,0.21257854247740976,0.20490721336821993,0.17323259405276892,0.26210231705980674,0.19271862922354763,0.14801273550958857,0.22106938493646502,0.16018042795007975,0.17018528190072696,0.33270130579042445,0.343762075527674,0.1397711876655003,0.20217809938813666,0.13013245305339627,0.2848202569651703,0.15121098574399677,0.15000713185547485,0.166171640935173,0.24238509105682754,0.252131671192568,0.290977197087279,0.2113333768439392,0.24656687083560408,0.20123636457452126,0.28704690144583617,0.2441516132784761,0.2098989814683497,0.15869327081091383,0.387801117307088,0.19717782831468797,0.4072791289827017,0.4389960849646313,0.10165707021480579,0.19878439921157173,0.1556048857492554,0.16106223674561135,0.231229608670141,0.18305394566652305,0.21136670718002545
-39,0.2997810633517344,0.13993061085966965,0.09036829989774707,0.07776804826652096,0.22834553137147395,0.24058320628297675,0.242121250009743,0.14575194759912663,0.17540787010971354,0.14988252361401577,0.13659735119299518,0.20649391415605267,0.19650860950003995,0.17012235083809765,0.25616368685600494,0.18549531735744895,0.14360263241815974,0.2095731668383108,0.1646413861234715,0.17910147110931024,0.34715526008119935,0.3538782343610974,0.13997793412150106,0.18558393604847057,0.13190714338822204,0.27590628862615596,0.14669381114424437,0.14537192867338095,0.17099416673996953,0.24588461566047667,0.23989093513987142,0.2874377786501278,0.20727681707996365,0.24581142910680648,0.20669008758358687,0.29144877834749383,0.25446146724165014,0.20856450021355083,0.16385032741197442,0.3835985068550528,0.20109456976069778,0.4139474306865295,0.43606303534160096,0.09563092567516236,0.21133239821747596,0.15684653580668742,0.1681565243739444,0.2289750344391054,0.18821431203694178,0.21165071327684806
