,TSS_1::Pseudomonas_phage_phiKZ:34-234(),TSS_2::Pseudomonas_phage_phiKZ:2075-2275(),TSS_3::Pseudomonas_phage_phiKZ:2579-2779(),TSS_4::Pseudomonas_phage_phiKZ:4080-4280(),TSS_5::Pseudomonas_phage_phiKZ:4430-4630(),TSS_6::Pseudomonas_phage_phiKZ:23499-23699(),TSS_7::Pseudomonas_phage_phiKZ:26443-26643(),TSS_8::Pseudomonas_phage_phiKZ:29312-29512(),TSS_9::Pseudomonas_phage_phiKZ:34498-34698(),TSS_10::Pseudomonas_phage_phiKZ:35790-35990(),TSS_11::Pseudomonas_phage_phiKZ:42741-42941(),TSS_12::Pseudomonas_phage_phiKZ:44836-45036(),TSS_13::Pseudomonas_phage_phiKZ:45277-45477(),TSS_14::Pseudomonas_phage_phiKZ:45482-45682(),TSS_15::Pseudomonas_phage_phiKZ:49068-49268(),TSS_16::Pseudomonas_phage_phiKZ:51629-51829(),TSS_17::Pseudomonas_phage_phiKZ:53598-53798(),TSS_18::Pseudomonas_phage_phiKZ:57000-57200(),TSS_19::Pseudomonas_phage_phiKZ:57898-58098(),TSS_20::Pseudomonas_phage_phiKZ:62977-63177(),TSS_21::Pseudomonas_phage_phiKZ:70253-70453(),TSS_22::Pseudomonas_phage_phiKZ:74050-74250(),TSS_23::Pseudomonas_phage_phiKZ:77825-78025(),TSS_24::Pseudomonas_phage_phiKZ:81832-82032(),TSS_25::Pseudomonas_phage_phiKZ:88430-88630(),TSS_26::Pseudomonas_phage_phiKZ:106789-106989(),TSS_27::Pseudomonas_phage_phiKZ:107977-108177(),TSS_28::Pseudomonas_phage_phiKZ:120571-120771(),TSS_29::Pseudomonas_phage_phiKZ:137415-137615(),TSS_30::Pseudomonas_phage_phiKZ:171768-171968(),TSS_31::Pseudomonas_phage_phiKZ:172284-172484(),TSS_32::Pseudomonas_phage_phiKZ:198020-198220(),TSS_33::Pseudomonas_phage_phiKZ:199131-199331(),TSS_34::Pseudomonas_phage_phiKZ:204064-204264(),TSS_35::Pseudomonas_phage_phiKZ:212978-213178(),TSS_36::Pseudomonas_phage_phiKZ:220695-220895(),TSS_37::Pseudomonas_phage_phiKZ:221407-221607(),TSS_38::Pseudomonas_phage_phiKZ:221762-221962(),TSS_39::Pseudomonas_phage_phiKZ:226720-226920(),TSS_40::Pseudomonas_phage_phiKZ:228506-228706(),TSS_41::Pseudomonas_phage_phiKZ:237201-237401(),TSS_42::Pseudomonas_phage_phiKZ:240272-240472(),TSS_43::Pseudomonas_phage_phiKZ:243936-244136(),TSS_44::Pseudomonas_phage_phiKZ:245599-245799(),TSS_45::Pseudomonas_phage_phiKZ:246621-246821(),TSS_46::Pseudomonas_phage_phiKZ:250558-250758(),TSS_47::Pseudomonas_phage_phiKZ:254647-254847(),TSS_48::Pseudomonas_phage_phiKZ:257484-257684(),TSS_49::Pseudomonas_phage_phiKZ:266796-266996(),mean
19,-1.1553333333333333,-0.9466666666666667,-1.1006666666666665,-1.0913333333333335,-1.1006666666666667,-1.0446666666666666,-1.1326666666666665,-1.0086666666666666,-1.2186666666666668,-1.156,-1.0546666666666666,-1.1066666666666667,-1.2040000000000002,-1.076,-1.0113333333333334,-1.2713333333333334,-1.1546666666666665,-1.1946666666666665,-1.258,-1.3686666666666667,-1.1119999999999999,-1.13,-1.1213333333333333,-1.0833333333333333,-1.39,-1.1686666666666667,-1.1239999999999999,-1.036,-1.3846666666666667,-1.1239999999999999,-1.0513333333333332,-1.158,-1.246,-1.3526666666666667,-1.0666666666666667,-1.082,-1.4433333333333336,-1.2106666666666668,-1.2633333333333332,-1.1026666666666667,-1.036,-1.358,-0.9406666666666668,-1.2,-1.0526666666666666,-0.9760000000000001,-1.5313333333333334,-1.0779999999999998,-0.9979999999999999,-1.1525850340136055
20,-1.135333333333333,-0.9386666666666666,-1.1580000000000001,-1.120666666666667,-1.1580000000000001,-1.046,-1.0746666666666664,-1.0086666666666668,-1.2186666666666668,-1.186,-1.1119999999999999,-1.0766666666666669,-1.1853333333333333,-1.0279999999999998,-1.0313333333333334,-1.2979999999999998,-1.1813333333333333,-1.232,-1.2573333333333332,-1.3679999999999999,-1.102,-1.186,-1.1400000000000001,-1.1166666666666667,-1.3633333333333333,-1.1686666666666667,-1.0859999999999999,-1.0026666666666668,-1.4473333333333334,-1.0959999999999999,-1.0313333333333334,-1.1380000000000001,-1.1980000000000002,-1.414,-1.0666666666666667,-1.11,-1.458,-1.152666666666667,-1.2526666666666666,-1.1026666666666667,-1.0453333333333332,-1.358,-0.9966666666666667,-1.1800000000000002,-1.0226666666666668,-0.9760000000000001,-1.4846666666666666,-1.1073333333333333,-0.968,-1.1548163265306122
21,-1.135333333333333,-0.9466666666666667,-1.13,-1.0926666666666667,-1.13,-1.0593333333333335,-1.0546666666666666,-1.0086666666666668,-1.2186666666666666,-1.2326666666666666,-1.082,-1.0486666666666666,-1.1746666666666665,-1.0186666666666666,-1.058,-1.3246666666666664,-1.2653333333333334,-1.2133333333333334,-1.2373333333333332,-1.3413333333333333,-1.0833333333333333,-1.2273333333333334,-1.1693333333333333,-1.1366666666666667,-1.304,-1.1686666666666667,-1.0393333333333332,-1.0106666666666666,-1.5053333333333332,-1.104,-1.0593333333333335,-1.1380000000000001,-1.162,-1.386,-1.0186666666666668,-1.1246666666666667,-1.458,-1.1640000000000001,-1.1953333333333334,-1.056,-1.0746666666666667,-1.358,-1.054,-1.146666666666667,-0.996,-1.0333333333333334,-1.4766666666666668,-1.1446666666666665,-0.968,-1.1537823129251703
22,-1.1553333333333335,-0.9746666666666666,-1.1,-1.0626666666666666,-1.1,-1.0513333333333332,-1.0546666666666666,-1.0286666666666666,-1.1720000000000002,-1.262,-1.082,-1.0006666666666666,-1.16,-1.1026666666666667,-1.0806666666666667,-1.3113333333333332,-1.2933333333333332,-1.165333333333333,-1.2173333333333334,-1.3186666666666667,-1.1033333333333333,-1.2193333333333334,-1.2106666666666668,-1.1780000000000002,-1.304,-1.1953333333333336,-1.04,-0.984,-1.4786666666666666,-1.1239999999999999,-1.0673333333333332,-1.1113333333333333,-1.1580000000000001,-1.386,-0.9773333333333334,-1.0966666666666667,-1.4780000000000002,-1.212,-1.1953333333333334,-1.056,-1.1039999999999999,-1.358,-1.026,-1.146666666666667,-0.996,-1.0466666666666666,-1.458,-1.206,-1.0146666666666666,-1.1556054421768707
23,-1.1633333333333333,-0.9546666666666667,-1.044,-1.0066666666666666,-1.044,-1.0593333333333335,-1.0546666666666666,-1.0846666666666667,-1.1159999999999999,-1.2993333333333332,-1.13,-0.9913333333333334,-1.1593333333333333,-1.1400000000000001,-1.1099999999999999,-1.3193333333333332,-1.294,-1.1733333333333333,-1.2173333333333334,-1.2906666666666666,-1.1406666666666667,-1.1726666666666667,-1.2586666666666666,-1.1700000000000002,-1.3413333333333335,-1.1993333333333334,-1.0306666666666666,-0.9373333333333334,-1.4893333333333334,-1.161333333333333,-1.0673333333333332,-1.0646666666666667,-1.13,-1.3966666666666667,-0.9573333333333334,-1.0966666666666667,-1.5113333333333334,-1.204,-1.2066666666666666,-1.0933333333333335,-1.1226666666666667,-1.3880000000000001,-1.026,-1.166666666666667,-1.024,-1.0333333333333334,-1.3800000000000001,-1.198,-0.9866666666666666,-1.1552380952380952
24,-1.135333333333333,-0.9746666666666667,-1.0253333333333332,-0.988,-1.0253333333333334,-1.1166666666666667,-1.0546666666666666,-1.084,-1.088,-1.2993333333333332,-1.13,-1.0753333333333333,-1.1373333333333335,-1.168,-1.09,-1.3393333333333335,-1.2313333333333332,-1.1733333333333333,-1.188,-1.3199999999999998,-1.2019999999999997,-1.1086666666666667,-1.3226666666666667,-1.1700000000000002,-1.3413333333333335,-1.1433333333333335,-1.0586666666666666,-0.9573333333333334,-1.5,-1.176,-1.068,-1.0846666666666667,-1.13,-1.37,-0.9853333333333334,-1.0853333333333335,-1.5393333333333337,-1.2413333333333334,-1.2066666666666668,-1.1213333333333333,-1.2086666666666666,-1.378,-0.988,-1.2493333333333334,-1.0613333333333332,-1.0973333333333335,-1.3426666666666667,-1.1700000000000002,-0.9786666666666667,-1.1618367346938776
25,-1.135333333333333,-0.9546666666666667,-1.0253333333333332,-1.016,-1.0253333333333334,-1.1460000000000001,-1.0546666666666666,-1.036,-1.1146666666666667,-1.2993333333333332,-1.0919999999999999,-1.0886666666666664,-1.1413333333333333,-1.1566666666666665,-1.1179999999999999,-1.3686666666666667,-1.1753333333333333,-1.1733333333333333,-1.1320000000000001,-1.353333333333333,-1.182,-1.0493333333333332,-1.3333333333333333,-1.162,-1.3146666666666667,-1.11,-1.0886666666666664,-0.9946666666666667,-1.5133333333333334,-1.1873333333333336,-1.0306666666666666,-1.1686666666666667,-1.1,-1.379333333333333,-0.9853333333333334,-1.084,-1.5393333333333332,-1.2453333333333336,-1.2066666666666666,-1.1013333333333333,-1.2233333333333334,-1.3219999999999998,-0.9693333333333333,-1.3273333333333335,-1.072,-1.1546666666666667,-1.364666666666667,-1.1699999999999997,-0.9786666666666667,-1.1625442176870748
26,-1.1833333333333333,-0.8933333333333332,-1.0266666666666666,-1.044,-1.0266666666666666,-1.0979999999999999,-1.0626666666666666,-1.028,-1.1053333333333335,-1.3093333333333335,-1.0453333333333332,-1.0593333333333335,-1.1613333333333336,-1.1566666666666667,-1.1179999999999999,-1.3780000000000001,-1.147333333333333,-1.1746666666666665,-1.0946666666666667,-1.353333333333333,-1.1460000000000001,-1.0979999999999999,-1.3133333333333332,-1.142,-1.2366666666666666,-1.09,-1.1073333333333333,-1.0053333333333334,-1.4753333333333332,-1.2073333333333334,-0.9973333333333334,-1.198,-1.064,-1.3593333333333333,-1.0146666666666666,-1.0639999999999998,-1.5393333333333332,-1.2093333333333334,-1.2426666666666668,-1.0746666666666667,-1.2233333333333334,-1.2940000000000003,-0.9693333333333333,-1.3633333333333335,-1.072,-1.1266666666666665,-1.3606666666666667,-1.1713333333333333,-0.9306666666666666,-1.1543265306122448
27,-1.2246666666666668,-0.8933333333333333,-1.0626666666666666,-1.1,-1.0626666666666666,-1.0686666666666667,-1.0546666666666666,-1.0546666666666666,-1.068,-1.2946666666666669,-1.0373333333333332,-1.0793333333333335,-1.1613333333333336,-1.1846666666666665,-1.088,-1.3406666666666667,-1.147333333333333,-1.1520000000000001,-1.1520000000000001,-1.3253333333333335,-1.1233333333333335,-1.1553333333333333,-1.2853333333333332,-1.1699999999999997,-1.1753333333333333,-1.0906666666666667,-1.0773333333333333,-1.0333333333333334,-1.474,-1.2273333333333334,-0.9773333333333333,-1.1700000000000002,-1.0773333333333333,-1.3593333333333333,-1.048,-1.0919999999999999,-1.5393333333333337,-1.2320000000000002,-1.2693333333333332,-1.0266666666666666,-1.2793333333333334,-1.3233333333333335,-0.9773333333333334,-1.314,-1.072,-1.1646666666666665,-1.3126666666666666,-1.1993333333333331,-0.9013333333333333,-1.1571292517006804
28,-1.206,-0.8933333333333332,-1.0959999999999999,-1.161333333333333,-1.1186666666666667,-1.0966666666666667,-1.1119999999999999,-1.1013333333333333,-1.0973333333333335,-1.2466666666666666,-1.0373333333333332,-1.0513333333333332,-1.1800000000000002,-1.2033333333333334,-1.0693333333333332,-1.3033333333333335,-1.1273333333333333,-1.096,-1.2346666666666666,-1.2693333333333334,-1.094,-1.182,-1.2853333333333334,-1.14,-1.2033333333333334,-1.1386666666666667,-1.0293333333333332,-1.0053333333333334,-1.5006666666666666,-1.2566666666666666,-1.0053333333333332,-1.1400000000000001,-1.1053333333333335,-1.3299999999999998,-1.096,-1.092,-1.5100000000000002,-1.2613333333333334,-1.2693333333333332,-1.0266666666666666,-1.3086666666666669,-1.3366666666666667,-0.9773333333333334,-1.2953333333333334,-1.072,-1.1646666666666665,-1.2566666666666668,-1.2193333333333334,-0.9213333333333333,-1.1617278911564626
29,-1.12,-0.9506666666666667,-1.104,-1.161333333333333,-1.16,-1.088666666666667,-1.148,-1.0813333333333333,-1.1586666666666667,-1.2433333333333332,-1.0373333333333332,-1.0513333333333335,-1.2079999999999997,-1.2019999999999997,-1.1273333333333333,-1.2193333333333336,-1.1179999999999999,-1.068,-1.2546666666666666,-1.208,-1.122,-1.23,-1.2853333333333334,-1.1213333333333333,-1.2606666666666666,-1.1386666666666667,-1.0373333333333334,-1.0133333333333332,-1.4433333333333336,-1.2659999999999998,-0.9673333333333333,-1.076,-1.1426666666666667,-1.2886666666666666,-1.1600000000000001,-1.092,-1.4766666666666668,-1.2333333333333336,-1.2973333333333334,-1.0186666666666666,-1.3166666666666667,-1.3333333333333333,-1.0053333333333334,-1.3233333333333335,-1.072,-1.1633333333333333,-1.2006666666666668,-1.2566666666666666,-0.9213333333333333,-1.1627210884353743
30,-1.0933333333333333,-0.9919999999999999,-1.096,-1.1533333333333333,-1.1900000000000002,-1.088666666666667,-1.144,-1.0733333333333335,-1.1586666666666667,-1.2699999999999998,-1.0373333333333334,-1.0233333333333334,-1.2079999999999997,-1.1726666666666667,-1.1473333333333333,-1.1860000000000002,-1.1179999999999999,-1.0946666666666665,-1.2546666666666666,-1.18,-1.13,-1.222,-1.3133333333333332,-1.084,-1.2606666666666666,-1.1853333333333333,-1.0293333333333334,-1.0053333333333334,-1.4073333333333333,-1.2326666666666668,-0.978,-1.056,-1.1573333333333333,-1.2306666666666666,-1.1746666666666667,-1.13,-1.4486666666666668,-1.2033333333333334,-1.312,-1.0479999999999998,-1.3166666666666667,-1.332,-1.0053333333333334,-1.3233333333333335,-1.0906666666666667,-1.1913333333333334,-1.1179999999999999,-1.3139999999999998,-0.9586666666666666,-1.1620408163265308
31,-1.0893333333333333,-1.012,-1.1426666666666667,-1.18,-1.2366666666666668,-1.088666666666667,-1.1239999999999999,-1.0266666666666666,-1.1506666666666667,-1.2886666666666666,-1.0946666666666667,-1.0813333333333335,-1.236,-1.23,-1.1473333333333333,-1.1780000000000002,-1.146,-1.0946666666666665,-1.2346666666666666,-1.153333333333333,-1.13,-1.2513333333333334,-1.3666666666666667,-1.0573333333333335,-1.29,-1.2493333333333334,-1.0866666666666667,-1.024,-1.4606666666666668,-1.2126666666666668,-1.0113333333333334,-1.028,-1.1853333333333331,-1.1666666666666667,-1.1186666666666667,-1.1780000000000002,-1.4186666666666667,-1.1753333333333333,-1.2339999999999998,-1.1386666666666667,-1.3446666666666667,-1.3053333333333335,-1.0053333333333334,-1.3433333333333333,-1.1106666666666667,-1.1913333333333334,-1.0993333333333333,-1.35,-1.0159999999999998,-1.173156462585034
32,-1.088,-1.0493333333333335,-1.1613333333333336,-1.1813333333333333,-1.2366666666666668,-1.0586666666666666,-1.068,-1.0066666666666668,-1.1026666666666667,-1.3153333333333335,-1.136,-1.0713333333333332,-1.246,-1.2333333333333334,-1.1473333333333333,-1.158,-1.1793333333333331,-1.048,-1.1933333333333331,-1.18,-1.13,-1.2846666666666666,-1.3573333333333333,-1.1106666666666667,-1.327333333333333,-1.3333333333333335,-1.1239999999999999,-1.108,-1.5666666666666667,-1.1286666666666667,-1.0313333333333334,-1.036,-1.1853333333333333,-1.1106666666666667,-1.1,-1.15,-1.3406666666666667,-1.1833333333333333,-1.2006666666666665,-1.1853333333333331,-1.3166666666666667,-1.2826666666666668,-1.0053333333333334,-1.3566666666666665,-1.0919999999999999,-1.2193333333333336,-1.1193333333333333,-1.3273333333333333,-0.996,-1.1748979591836735
33,-1.0773333333333333,-1.0639999999999998,-1.1413333333333333,-1.161333333333333,-1.2446666666666666,-1.012,-1.0066666666666668,-0.9986666666666667,-1.0666666666666667,-1.3419999999999999,-1.1366666666666667,-1.0513333333333335,-1.2353333333333332,-1.2066666666666666,-1.2046666666666668,-1.1780000000000002,-1.1993333333333334,-1.096,-1.192,-1.2373333333333334,-1.15,-1.2846666666666666,-1.3279999999999998,-1.1573333333333333,-1.3273333333333333,-1.3219999999999998,-1.0773333333333333,-1.1280000000000001,-1.576,-1.0993333333333333,-1.0393333333333332,-1.0366666666666666,-1.1853333333333331,-1.0906666666666667,-1.1,-1.1233333333333333,-1.258,-1.1366666666666665,-1.1926666666666665,-1.1373333333333333,-1.3246666666666667,-1.2,-1.0626666666666666,-1.3153333333333335,-1.0639999999999998,-1.2273333333333334,-1.1566666666666667,-1.286,-0.9960000000000001,-1.1680544217687074
34,-1.0773333333333333,-1.1119999999999999,-1.1039999999999999,-1.1413333333333333,-1.1873333333333336,-1.06,-1.0066666666666666,-1.028,-1.116,-1.426,-1.1006666666666665,-1.0433333333333334,-1.2353333333333332,-1.2253333333333332,-1.2606666666666666,-1.1480000000000001,-1.1793333333333331,-1.1053333333333333,-1.156,-1.1893333333333334,-1.12,-1.2646666666666666,-1.2373333333333334,-1.1093333333333335,-1.3173333333333335,-1.302,-1.0573333333333332,-1.1280000000000001,-1.52,-1.0913333333333335,-1.0113333333333334,-1.0273333333333334,-1.1866666666666668,-1.1,-1.12,-1.1193333333333333,-1.2,-1.11,-1.192,-1.1013333333333333,-1.2873333333333332,-1.21,-1.076,-1.2873333333333332,-1.064,-1.2193333333333334,-1.1713333333333333,-1.2659999999999998,-0.9960000000000001,-1.1590748299319729
35,-1.1053333333333333,-1.1493333333333333,-1.0466666666666666,-1.142,-1.1580000000000001,-1.0733333333333335,-1.0066666666666666,-1.0693333333333332,-1.1720000000000002,-1.4160000000000001,-1.0713333333333332,-1.0726666666666667,-1.2353333333333332,-1.2733333333333334,-1.274,-1.1106666666666667,-1.1806666666666668,-1.076,-1.1186666666666667,-1.16,-1.129333333333333,-1.2286666666666666,-1.248,-1.106,-1.344,-1.3099999999999998,-1.0653333333333335,-1.1280000000000001,-1.4373333333333334,-1.1380000000000001,-1.0593333333333332,-1.0473333333333332,-1.2446666666666666,-1.1226666666666667,-1.1533333333333333,-1.1179999999999999,-1.2493333333333332,-1.1566666666666665,-1.2026666666666668,-1.1546666666666667,-1.23,-1.288,-1.02,-1.3173333333333332,-1.036,-1.2486666666666666,-1.1993333333333334,-1.2366666666666666,-0.988,-1.165687074829932
36,-1.1053333333333333,-1.1786666666666668,-1.1046666666666667,-1.1886666666666668,-1.1860000000000002,-1.06,-1.0066666666666666,-1.1273333333333333,-1.198666666666667,-1.3973333333333333,-1.0713333333333332,-1.1366666666666667,-1.1886666666666668,-1.2533333333333334,-1.218,-1.1326666666666665,-1.158,-1.076,-1.1373333333333333,-1.1226666666666667,-1.1626666666666665,-1.2286666666666666,-1.2480000000000002,-1.106,-1.3813333333333333,-1.2526666666666668,-1.0853333333333335,-1.12,-1.3313333333333335,-1.1580000000000001,-1.1153333333333333,-1.0766666666666667,-1.2446666666666666,-1.1866666666666665,-1.1733333333333333,-1.1046666666666667,-1.2693333333333332,-1.2046666666666668,-1.2306666666666668,-1.2026666666666666,-1.2206666666666668,-1.3253333333333333,-0.9826666666666667,-1.3373333333333333,-1.036,-1.2753333333333334,-1.2073333333333334,-1.2073333333333334,-0.9413333333333332,-1.172734693877551
37,-1.1133333333333333,-1.2613333333333334,-1.1606666666666667,-1.1606666666666665,-1.1860000000000002,-1.1013333333333333,-1.0146666666666666,-1.1260000000000001,-1.2266666666666666,-1.3880000000000001,-1.0446666666666666,-1.2473333333333334,-1.162,-1.2173333333333334,-1.192,-1.142,-1.1379999999999997,-1.1039999999999999,-1.2433333333333334,-1.0613333333333332,-1.1626666666666667,-1.2286666666666666,-1.2333333333333336,-1.0646666666666667,-1.3719999999999999,-1.1966666666666668,-1.0273333333333332,-1.1573333333333333,-1.295333333333333,-1.1660000000000001,-1.1486666666666667,-1.114,-1.2153333333333334,-1.1866666666666668,-1.1813333333333333,-1.1426666666666667,-1.2493333333333332,-1.2139999999999997,-1.2026666666666666,-1.1746666666666667,-1.2246666666666666,-1.3533333333333333,-1.04,-1.3373333333333333,-1.0933333333333333,-1.2753333333333334,-1.2073333333333334,-1.1460000000000001,-0.9426666666666667,-1.1764081632653063
38,-1.0853333333333335,-1.3093333333333332,-1.1806666666666668,-1.1526666666666665,-1.1860000000000002,-1.1213333333333333,-1.0426666666666666,-1.0993333333333335,-1.256,-1.3880000000000001,-1.0433333333333334,-1.246,-1.1046666666666667,-1.2213333333333334,-1.1826666666666668,-1.1713333333333333,-1.1380000000000001,-1.076,-1.2726666666666666,-1.0693333333333332,-1.1333333333333333,-1.2566666666666668,-1.232,-1.0446666666666669,-1.3359999999999999,-1.1633333333333336,-1.0273333333333334,-1.2186666666666668,-1.2953333333333332,-1.1666666666666667,-1.1486666666666667,-1.1606666666666667,-1.2353333333333332,-1.1293333333333335,-1.1813333333333336,-1.2206666666666666,-1.2079999999999997,-1.2513333333333334,-1.1726666666666667,-1.1453333333333333,-1.198,-1.3233333333333335,-1.0733333333333335,-1.3093333333333332,-1.1026666666666667,-1.2553333333333334,-1.1993333333333331,-1.146,-1.0266666666666666,-1.177714285714286
39,-1.1053333333333335,-1.3373333333333333,-1.1726666666666667,-1.1819999999999997,-1.1780000000000002,-1.1480000000000001,-1.0346666666666668,-1.1033333333333333,-1.346666666666667,-1.3306666666666667,-1.0633333333333335,-1.1620000000000001,-1.0786666666666667,-1.2213333333333334,-1.2106666666666668,-1.2126666666666666,-1.1366666666666667,-1.076,-1.2726666666666666,-1.07,-1.0719999999999998,-1.2646666666666666,-1.1480000000000001,-1.1026666666666667,-1.3359999999999999,-1.1553333333333335,-1.0833333333333333,-1.1986666666666668,-1.2659999999999998,-1.1533333333333333,-1.1186666666666667,-1.159333333333333,-1.2646666666666666,-1.1,-1.1733333333333333,-1.2846666666666666,-1.2079999999999997,-1.2553333333333332,-1.1526666666666665,-1.1173333333333335,-1.1493333333333333,-1.3326666666666669,-1.0813333333333333,-1.2453333333333334,-1.0466666666666666,-1.2193333333333334,-1.1526666666666665,-1.1460000000000001,-1.068,-1.1734285714285715
40,-1.1239999999999999,-1.3666666666666667,-1.2020000000000002,-1.2153333333333332,-1.2073333333333336,-1.1480000000000001,-1.0639999999999998,-1.1313333333333333,-1.3479999999999999,-1.3173333333333335,-1.0633333333333332,-1.128666666666667,-1.1013333333333333,-1.2026666666666668,-1.2106666666666668,-1.1833333333333333,-1.1086666666666667,-1.068,-1.2446666666666668,-1.0926666666666667,-1.0639999999999998,-1.2646666666666666,-1.1186666666666667,-1.1886666666666665,-1.336,-1.1273333333333335,-1.0826666666666667,-1.1726666666666667,-1.2326666666666666,-1.1233333333333335,-1.1,-1.122,-1.2979999999999998,-1.0706666666666667,-1.2106666666666668,-1.2860000000000003,-1.2066666666666668,-1.222,-1.1146666666666667,-1.1753333333333333,-1.172,-1.366,-1.0813333333333333,-1.1873333333333334,-1.0466666666666666,-1.246,-1.1046666666666667,-1.1159999999999999,-1.0599999999999998,-1.1719319727891158
41,-1.1226666666666667,-1.4133333333333333,-1.2113333333333334,-1.2253333333333336,-1.2206666666666668,-1.176,-1.0973333333333335,-1.1313333333333333,-1.32,-1.37,-1.0633333333333332,-1.128666666666667,-1.1653333333333333,-1.214,-1.2106666666666668,-1.1540000000000001,-1.1466666666666667,-1.0479999999999998,-1.2826666666666666,-1.1126666666666665,-1.0733333333333335,-1.2066666666666666,-1.1106666666666667,-1.25,-1.336,-1.1273333333333333,-1.0933333333333333,-1.2213333333333334,-1.2593333333333334,-1.0953333333333333,-1.0919999999999999,-1.1113333333333335,-1.2980000000000003,-1.1186666666666665,-1.2106666666666668,-1.314,-1.18,-1.232,-1.0306666666666666,-1.2033333333333334,-1.1853333333333331,-1.3739999999999999,-1.1093333333333333,-1.1613333333333336,-1.1306666666666667,-1.3073333333333335,-1.0953333333333333,-1.0879999999999999,-1.06,-1.1814149659863946
42,-1.0613333333333332,-1.4773333333333332,-1.1553333333333333,-1.1893333333333334,-1.1646666666666667,-1.148,-1.0973333333333335,-1.1313333333333333,-1.3,-1.37,-1.1013333333333333,-1.136666666666667,-1.1853333333333333,-1.27,-1.2406666666666666,-1.1273333333333333,-1.2246666666666666,-1.0146666666666666,-1.2733333333333334,-1.1126666666666667,-1.0733333333333335,-1.1693333333333336,-1.1680000000000001,-1.2420000000000002,-1.364,-1.0973333333333335,-1.1493333333333333,-1.2506666666666668,-1.2606666666666664,-1.0753333333333333,-1.0919999999999999,-1.1113333333333333,-1.3473333333333335,-1.152,-1.1960000000000002,-1.306,-1.18,-1.2540000000000002,-1.012,-1.2233333333333334,-1.1593333333333333,-1.3446666666666667,-1.1013333333333333,-1.148,-1.1640000000000001,-1.2773333333333337,-1.1233333333333333,-1.0879999999999999,-1.0899999999999999,-1.1837006802721088
43,-1.0913333333333335,-1.4973333333333332,-1.1406666666666667,-1.156,-1.1086666666666667,-1.148,-1.068,-1.1326666666666665,-1.2626666666666666,-1.4273333333333333,-1.1853333333333333,-1.1646666666666667,-1.1586666666666665,-1.2713333333333334,-1.3186666666666664,-1.1086666666666667,-1.286,-1.044,-1.2106666666666668,-1.0846666666666667,-1.0653333333333335,-1.1506666666666667,-1.2093333333333334,-1.214,-1.3159999999999998,-1.1073333333333333,-1.2106666666666668,-1.2786666666666668,-1.272,-1.0379999999999998,-1.1119999999999999,-1.1413333333333333,-1.4053333333333335,-1.172,-1.232,-1.286,-1.18,-1.258,-1.0319999999999998,-1.2233333333333334,-1.208,-1.3033333333333335,-1.0733333333333335,-1.148,-1.156,-1.2506666666666668,-1.1233333333333333,-1.0973333333333335,-1.1166666666666667,-1.1886938775510205
44,-1.1553333333333333,-1.4600000000000002,-1.2186666666666668,-1.186,-1.0953333333333333,-1.156,-0.984,-1.1606666666666667,-1.2013333333333334,-1.4306666666666668,-1.2633333333333332,-1.1646666666666667,-1.1106666666666667,-1.2446666666666668,-1.3446666666666665,-1.1086666666666667,-1.296,-1.108,-1.2466666666666668,-1.1326666666666667,-1.0653333333333335,-1.16,-1.2373333333333334,-1.2340000000000002,-1.2866666666666666,-1.1713333333333333,-1.2106666666666663,-1.2973333333333332,-1.3199999999999998,-0.9806666666666666,-1.1533333333333333,-1.1680000000000001,-1.3786666666666667,-1.2093333333333334,-1.2540000000000002,-1.3439999999999999,-1.152,-1.286,-0.984,-1.25,-1.2373333333333332,-1.2920000000000003,-1.0653333333333335,-1.148,-1.1640000000000001,-1.2506666666666666,-1.1153333333333333,-1.1013333333333333,-1.0886666666666664,-1.1974149659863946
45,-1.204,-1.456,-1.2600000000000002,-1.2126666666666666,-1.148,-1.156,-0.9746666666666666,-1.1986666666666668,-1.2013333333333334,-1.4420000000000002,-1.3046666666666666,-1.1646666666666665,-1.1106666666666667,-1.2166666666666666,-1.3579999999999999,-1.1006666666666667,-1.3406666666666667,-1.1226666666666667,-1.2800000000000002,-1.174,-1.0373333333333334,-1.2013333333333334,-1.2473333333333334,-1.2753333333333332,-1.2786666666666666,-1.1713333333333333,-1.2186666666666666,-1.3253333333333333,-1.3199999999999998,-0.9806666666666666,-1.1239999999999999,-1.1680000000000001,-1.3453333333333333,-1.2093333333333331,-1.2540000000000002,-1.3326666666666667,-1.18,-1.306,-0.9706666666666667,-1.2406666666666668,-1.2093333333333334,-1.3293333333333335,-1.0653333333333335,-1.1400000000000001,-1.1173333333333335,-1.2506666666666666,-1.1446666666666665,-1.0719999999999998,-1.0593333333333335,-1.204095238095238
