,TSS_1::Pseudomonas_phage_phiKZ:1,TSS_2::Pseudomonas_phage_phiKZ:2,TSS_3::Pseudomonas_phage_phiKZ:3,TSS_4::Pseudomonas_phage_phiKZ:3,TSS_5::Pseudomonas_phage_phiKZ:4,TSS_6::Pseudomonas_phage_phiKZ:4,TSS_7::Pseudomonas_phage_phiKZ:4,TSS_8::Pseudomonas_phage_phiKZ:5,TSS_9::Pseudomonas_phage_phiKZ:5,TSS_10::Pseudomonas_phage_phiKZ:,TSS_11::Pseudomonas_phage_phiKZ:,TSS_12::Pseudomonas_phage_phiKZ:,TSS_13::Pseudomonas_phage_phiKZ:,TSS_14::Pseudomonas_phage_phiKZ:,TSS_15::Pseudomonas_phage_phiKZ:,TSS_16::Pseudomonas_phage_phiKZ:,TSS_17::Pseudomonas_phage_phiKZ:,TSS_18::Pseudomonas_phage_phiKZ:,TSS_19::Pseudomonas_phage_phiKZ:,TSS_20::Pseudomonas_phage_phiKZ:,TSS_21::Pseudomonas_phage_phiKZ:,TSS_22::Pseudomonas_phage_phiKZ:,TSS_23::Pseudomonas_phage_phiKZ:,TSS_24::Pseudomonas_phage_phiKZ:,TSS_25::Pseudomonas_phage_phiKZ:,TSS_26::Pseudomonas_phage_phiKZ:,TSS_27::Pseudomonas_phage_phiKZ:,TSS_28::Pseudomonas_phage_phiKZ:,TSS_29::Pseudomonas_phage_phiKZ:,TSS_30::Pseudomonas_phage_phiKZ:,TSS_31::Pseudomonas_phage_phiKZ:,TSS_32::Pseudomonas_phage_phiKZ:,TSS_33::Pseudomonas_phage_phiKZ:,TSS_34::Pseudomonas_phage_phiKZ:,TSS_35::Pseudomonas_phage_phiKZ:,TSS_36::Pseudomonas_phage_phiKZ:,TSS_37::Pseudomonas_phage_phiKZ:,TSS_38::Pseudomonas_phage_phiKZ:,TSS_39::Pseudomonas_phage_phiKZ:,TSS_40::Pseudomonas_phage_phiKZ:,TSS_41::Pseudomonas_phage_phiKZ:,TSS_42::Pseudomonas_phage_phiKZ:,TSS_43::Pseudomonas_phage_phiKZ:,TSS_44::Pseudomonas_phage_phiKZ:,mean
38,0.2917434504674655,0.22019183573193687,0.40015452326794165,0.09487774775087945,0.23187054775470156,0.18781147111636887,0.21370072025667483,0.17959889681623342,0.2101456151427036,0.16312017752772132,0.2255827399654906,0.2055566752167385,0.3185681208418071,0.18624797448386787,0.21990698851880613,0.20109802496793971,0.1700667911713248,0.2788211257309993,0.16586860325134328,0.215572668524023,0.17273950208695774,0.17127212608040793,0.18210094373429248,0.08616202469119266,0.142358753813827,0.2524382531386016,0.09828246589425213,0.23179454065209995,0.1963562698115788,0.28211258046949406,0.28589263827347067,0.26475233667253106,0.22465961999148015,0.24903401870756733,0.21602905094122513,0.30688259502192944,0.27546974253777556,0.24949955114987898,0.25977658471727383,0.09538409863125644,0.3487950749126088,0.21685006613435304,0.2543809542995671,0.23415313700186227,0.21994730972432838
39,0.3009767853038186,0.21143339334581385,0.399523739744997,0.09544869553417716,0.2470309845084382,0.19010667486160007,0.21667595703466874,0.18039712488942414,0.20712454758104393,0.16203138936868106,0.2064027071861297,0.20559628952343592,0.30932615426114535,0.19421601983762057,0.20758111722492661,0.21050596617600864,0.16540563746090536,0.2941750860853413,0.17472736002871075,0.2195111482130982,0.15992110321057323,0.17748541925619346,0.1784551280416637,0.0852548758244751,0.1403202731791972,0.2606333491099328,0.09669223279761505,0.22943380534578703,0.2036587127073656,0.27101107783807704,0.3013117106319582,0.26934278488652785,0.2174826640966184,0.2419889005895992,0.21381277991489117,0.30742182725013795,0.2768390688046002,0.24356285731328545,0.26762799452711333,0.10088587745368735,0.3708588628897416,0.21115631254868675,0.25543307394679754,0.23456826778464063,0.2207580849572534
40,0.30956354285341353,0.1993453628505822,0.39464869027861693,0.10137487717384823,0.26277978874236835,0.19185307844506824,0.2179032479995875,0.18100049704342638,0.20465927258958985,0.16126501715106617,0.19232103091229585,0.20246711293783531,0.2989933893022327,0.2048410449638836,0.1947273837788405,0.21515353328727654,0.16239013144017728,0.30648053577718404,0.18076488742175728,0.22101032255179756,0.1479218508111551,0.18297606664571758,0.173699282998849,0.08707360663794854,0.14112094593617613,0.26776786066552494,0.09729742928738119,0.227117422296361,0.2092683315468848,0.25994064659203164,0.3142414877552734,0.2708053457392211,0.21255776342437419,0.23271253001248718,0.20905782840257214,0.30521344946515017,0.27811300661276134,0.23769346768894564,0.2745603074731902,0.1082484603867099,0.3920197522488448,0.20620767249879207,0.2547217992956487,0.23232529686489833,0.2210500990633579
41,0.31780348232497746,0.18860357346376627,0.3848815330969604,0.11051435692195691,0.27662840070846756,0.1925490924690477,0.21841134408001966,0.18166317647588845,0.20071296265749403,0.16083716483696214,0.1816021537641907,0.1978790009075716,0.28914491853300794,0.21889459514524962,0.18352056154276353,0.2176227103220761,0.15947544864038365,0.3178472667607492,0.1843151549770893,0.21645803423417295,0.14207322106297032,0.19076237550190175,0.16974086160170482,0.08797384387607485,0.14374502131186764,0.2711585957177777,0.09916857211109978,0.2231316007596061,0.2158283675962151,0.2486157149288843,0.32491670288515884,0.2723842287449602,0.20949492694447006,0.2239699213641833,0.20412245462063744,0.29897460127656406,0.28039087308491367,0.23095286739347923,0.28058295481922924,0.11514363993538276,0.41287121587245973,0.20269429258576918,0.2510296504353859,0.22611891504218984,0.2210275079849019
42,0.32570005054904816,0.17953471622868084,0.3706154284546882,0.1204451482529616,0.28699034921442046,0.1934303248282121,0.21846643352003206,0.18027875003354235,0.19846493547465932,0.15994477204176064,0.17405497054660898,0.1920527879606287,0.28037501099050993,0.23518712781279652,0.1751015652587517,0.21757937455361437,0.15857525692859792,0.3280628910808337,0.1858285184174723,0.20561300357891107,0.1399796256288291,0.19556057051300452,0.1701145656229593,0.08841917563424102,0.14697221891606277,0.27128783775390747,0.10526908165180482,0.21770767333237787,0.22307771230535814,0.23845180718995115,0.33327146544929387,0.2762116212392371,0.20729830886815712,0.21197839125999357,0.20021010027305658,0.2892922195898257,0.28301067105045663,0.22168840111749638,0.2852620635267424,0.12300995726032318,0.43241007974597706,0.19904080294036658,0.2472489505383523,0.21743579523174322,0.22069342073559664
43,0.3308896780292311,0.17230591787637958,0.3513267267822629,0.13121380929515078,0.2963462295734862,0.1939468949967445,0.21704283273434571,0.1780227804340197,0.1968955227842342,0.15882261858139393,0.17040528362336332,0.18707711942935393,0.274209886720239,0.2526557809700425,0.1697930959063037,0.2156242360304569,0.15689879770029852,0.33645163095369607,0.18414257391965308,0.19280846865734208,0.14238742731853732,0.19719634847934314,0.17475834022209233,0.08783380476820948,0.14911750843837768,0.27106555247212233,0.11409378583662282,0.20973635834642518,0.23189160693181338,0.2269579854169647,0.3402995395633353,0.281605320101591,0.20706183379577198,0.19783861424316992,0.1981154426982638,0.27394093057924235,0.28386764794145175,0.21144483520443527,0.2872128672130124,0.12984156055443707,0.4484176728894599,0.1941275416468904,0.240900153303904,0.20718973951197422,0.21985868869262382
44,0.33300787163622303,0.16722874657685696,0.32923158152569215,0.14397572674108253,0.3040908305233371,0.19251742944722144,0.21412090301776904,0.1748530246983156,0.19356344934416497,0.15768557577239806,0.1698123488479642,0.18127889463309158,0.2703482471060564,0.27009329878012395,0.16621879473997622,0.21130096346316876,0.1548963636137357,0.3415931821361319,0.17962596712799483,0.18240882080158574,0.14984168414252216,0.1958814179330134,0.18354548344125626,0.08737650562168053,0.1494093340589451,0.26784882997800574,0.12386165483348714,0.202185401869757,0.23859440440153437,0.2170129889564199,0.3461306940743544,0.2904147157023018,0.2084235449018395,0.18141902743296803,0.19802469428193015,0.25486092831159884,0.2840134923057679,0.20293054052584808,0.2876619662863506,0.13562886539228397,0.4605711964014437,0.1854031158545467,0.23431239115442498,0.19763618389205986,0.21865547914289163
45,0.3331356136277045,0.16349974598367398,0.3049007821710756,0.15476144679261494,0.3105886524400412,0.19182684220057558,0.21039163351294246,0.17022248729132133,0.18964761334463237,0.15837453727123516,0.17156239618330135,0.17484373600069342,0.2680569409893307,0.28760916479212867,0.1651997372418738,0.2069531373261632,0.1538851064810506,0.3431227780099264,0.1736859122066538,0.1747672722729396,0.15961686373811293,0.19314096786497084,0.1968422325060776,0.08912727349346532,0.14862814732011953,0.2630033685081591,0.13302813261355495,0.19479166450390642,0.2450031159187703,0.2076947150267779,0.3521988710337892,0.30182165411109735,0.2096424878297621,0.16297638366564643,0.2013322507033802,0.23876840726041823,0.28440804575602613,0.19681945724533,0.2876102068549653,0.14010746607723548,0.4682103838962865,0.17530245114231585,0.22849775183583482,0.18776780815220329,0.21757671916359286
46,0.3331592545218762,0.1630652829230301,0.28153962251942616,0.16368770645663366,0.3135037058562523,0.19033181475635655,0.20458303047010856,0.1663603841318348,0.18503367997404555,0.1599536682039976,0.17466254430348221,0.1688795571082841,0.2672925771920301,0.3024371915683762,0.16673378195462113,0.20143064734655453,0.15302936934181155,0.3400482327073872,0.16980873048042747,0.1722404452333218,0.1698810308128371,0.19043460125224299,0.21209970670740685,0.08915882305016691,0.14534490693421145,0.25567280832993805,0.14101356709601687,0.18754467831474328,0.24949446347788515,0.19712910355046565,0.35716401388997154,0.31280748741999365,0.2117600417187088,0.1445382381369988,0.20741736770000574,0.22639886011479318,0.28584884048532977,0.19132633966615853,0.28760085030437865,0.14349418812248968,0.47075263589574934,0.16602408782323208,0.22256473993767756,0.17886134814451365,0.2164116808167221
47,0.33270201450461834,0.16616358326566127,0.2596002170533476,0.17102315815138158,0.3133964423546415,0.1887054215140255,0.1997146964096323,0.16361989081479467,0.1820622248530819,0.16183327607508613,0.17889577544635168,0.16277549895579416,0.2677073496455994,0.3158984184450878,0.16922873745275463,0.19599171497313062,0.15338610756185075,0.3326337323988593,0.1677214794282031,0.1747829717666824,0.17867590666447153,0.18719575787725865,0.22811525918321734,0.08840982935300885,0.14011513096455486,0.24379487190943774,0.14779233329528402,0.18232748641350074,0.2529705388631926,0.18681758007288046,0.3619803636289486,0.3202496344706058,0.2141136778587513,0.1281557537819066,0.21529343970822765,0.2195503916108661,0.2880283275100538,0.18713083587389495,0.28889166259600796,0.14843226048529207,0.4674584029273351,0.15843480244862607,0.217896017118357,0.17075480608931937,0.21546426776762687
48,0.3337983703873574,0.1730826116687568,0.2402085176323916,0.17520582492915282,0.3120396771274863,0.1874957670256359,0.19691721968993156,0.1615989970552354,0.18042413693021944,0.16525783797448731,0.1832964953981796,0.15582756236904266,0.2687109448771431,0.3266486545111792,0.17024941490865964,0.19097926047487918,0.15506047457357797,0.3218912386138004,0.16823523089223674,0.18221734181713917,0.1878962831269297,0.1848485453787501,0.24559468916400218,0.08633706507283007,0.13380753752491809,0.22943223519989422,0.15352348403469804,0.17907417749056911,0.25519631731178155,0.1789050266743615,0.36667649888371967,0.32485370164472227,0.21794228068328256,0.11615742353437926,0.2255152038596245,0.21946439370561502,0.28888749584720885,0.18603831272429466,0.29136467646036907,0.15387638468964723,0.4618988307503213,0.15304352154217324,0.21688255695506742,0.16336246423035772,0.2152210155760457
49,0.33501244228384647,0.1830820256256468,0.2224336742813021,0.17846033498777425,0.31023660136631953,0.18524682763839567,0.19280451190242975,0.1616194651152658,0.18224053340950608,0.1699162188289309,0.18650207832508273,0.1489495858394564,0.27046259288068175,0.3338537628365439,0.16992286151143804,0.18696765047464492,0.1585977151798306,0.31030788520995983,0.1709881466224709,0.19486770818017557,0.19625958733430598,0.18580357478063564,0.26301124200647136,0.083202742059269,0.12650773008377672,0.21628363234346426,0.15958536323915745,0.1777519323726147,0.2549374446777687,0.174409461757783,0.37391531568472,0.3245153334356039,0.22193137974170588,0.10728331789180963,0.23528112723695474,0.22383625119065753,0.2870836962907851,0.18541323532344217,0.2948773003655769,0.15703424599269333,0.4527284219318233,0.1472361985162678,0.2193759130253472,0.15634395787289948,0.21538820517398263
50,0.33684339537029717,0.19222739786344778,0.20623317003099179,0.17909555690570747,0.3083778068172725,0.18165009898098908,0.1880128181396042,0.16429617193481463,0.1861896531136797,0.17512810800427758,0.18843919275039336,0.14120430976345363,0.2730033882387211,0.3370539296733142,0.16778087852399903,0.1847645712615648,0.1648445094867173,0.2995362706862035,0.17657733339374834,0.21253633772262526,0.2024989309397273,0.18948724759345975,0.2784372815179799,0.07896797102883081,0.12009744648086655,0.20345957834408548,0.1647168916767419,0.18002720826523094,0.25466229352931685,0.17241944339464238,0.38096479417371043,0.31850164749829996,0.2242439790046557,0.10226429531451446,0.24456693420960707,0.2326806401839403,0.2840393992404827,0.18568004902536833,0.29683111157744724,0.15767358428270994,0.4403368345653872,0.14502887380749413,0.2242635117280683,0.1522575133732656,0.21586141725949218
51,0.33833825383091737,0.20046977330135865,0.192989140005855,0.17830308676438375,0.30590451416733744,0.17740031898732056,0.1827623383838893,0.16964237401396337,0.19279646550316162,0.17972601580830463,0.18956630221486334,0.1314409600430349,0.2746842629281755,0.33724128207973836,0.16610295642179826,0.18295459714782641,0.17325504845606007,0.2881153891530115,0.18356633531384137,0.23123987666011686,0.20763991993020822,0.19409977449917348,0.28920290100366575,0.07545670840801591,0.11690428964484696,0.19206736948805164,0.16969604014109768,0.1867247343772001,0.2557170364178682,0.1714054941383219,0.3840993359521476,0.31015553242450544,0.22635311168485456,0.0989203078307754,0.2532424321920779,0.24144360504297552,0.27980564288981685,0.18619733551959777,0.2979833066650047,0.1568609525664934,0.42481572164924275,0.14459606430631022,0.22793045977028145,0.15103774068150036,0.21633761610020433
52,0.33980546926159483,0.2079933905109773,0.18254226326411588,0.17811404180944093,0.30077952569027205,0.17323259405276764,0.17662137870389621,0.1740862814122333,0.1975333528531325,0.18177605453499068,0.1890244116214878,0.12217443514816977,0.27614188627449865,0.33756064262030844,0.16345293690875234,0.18032301214461338,0.1857345446511807,0.2765300467503442,0.19418151837835776,0.24901133859994692,0.21005003417840667,0.20298203331171213,0.2947608772369515,0.07292182568536448,0.1160857483401887,0.18287135498022117,0.17411485986815184,0.19587327880065591,0.25715646647598384,0.17267971634763363,0.3826922648210225,0.301769892687468,0.22804881741100838,0.09742792345566983,0.2606188473214125,0.24842432621284546,0.27627837395285126,0.18829176862627478,0.29785304728143996,0.1544484593157571,0.40898817197444715,0.14597024035790943,0.23187579197020414,0.15073356944992147,0.21680765489214962
53,0.34082575842653096,0.21388725120340207,0.17684279749736817,0.17855158600330973,0.2946237929632719,0.17012235083809654,0.1700902562089315,0.178180934212614,0.201057969953647,0.1821178972729161,0.1887249957184624,0.11715064792505861,0.2762992412098781,0.3386269105485166,0.16173345277238022,0.17426659703617126,0.19905392663677207,0.2642399448923233,0.20414536926671317,0.2644960611353734,0.21057479176091903,0.21720596181184354,0.29627555091384955,0.07115296968033605,0.11602526232417784,0.1758582869317509,0.1773561492788769,0.20558412083246463,0.26033966376915124,0.17778728961701779,0.3782780655804176,0.29358874152415504,0.22856272886334011,0.09790265063848927,0.2663488491121521,0.25229737081000925,0.2722504124001426,0.19119936493605003,0.29626443837400546,0.15293292908893713,0.3941067594261679,0.14894671903238438,0.2340194982654215,0.15217466442553315,0.21731979502543933
54,0.3381898827868586,0.21850273142758989,0.17512238241880998,0.18026915279689742,0.2862577853564059,0.1671113951283709,0.1637170187652988,0.18042209554192362,0.20557447732060186,0.1816173924842099,0.18807108623113372,0.11347368337033178,0.27658711292362026,0.3382173760501181,0.16192633454054497,0.16690147210222947,0.2107161956838342,0.2530921987815195,0.2118558191828143,0.2766406762572436,0.2113479068301507,0.23439301923272918,0.2933928724728995,0.06921144128994763,0.11578812669254317,0.17294932402666635,0.17877798360397898,0.21549000285519196,0.26484355980492646,0.18420431263362547,0.3711236784084699,0.2855227999466917,0.22742482232563077,0.0996585491002864,0.270624490785804,0.2532726152858236,0.26695900748677875,0.19313033307228505,0.29256489091756466,0.15333803848391223,0.37898663171845304,0.15470543929956398,0.23547383259512222,0.1534959860514539,0.21752149850161037
55,0.33142649186481293,0.22310627366284183,0.17477198646129252,0.18348046912016186,0.2755395187482076,0.163137092830846,0.1574166996306577,0.18046332070816654,0.20921346200677773,0.1828974787887046,0.18967375746004983,0.11083911579540535,0.27771552399684524,0.3381910756145657,0.1634962791922031,0.1594025108997516,0.22162378662134383,0.24015855231063937,0.21724410151748805,0.2855979554225698,0.2128487230691062,0.252518918032934,0.28514476312184606,0.06724334704500004,0.11656565208189444,0.17080759995633923,0.17944283852692003,0.2262383460068927,0.26935588940694366,0.19438666416113354,0.36316566529607786,0.27908042474998856,0.22517619219982826,0.10078086863039053,0.2704140299583761,0.2505641751696116,0.261763477953767,0.19344615149177855,0.28555743592340266,0.1558528066122381,0.3626458396418929,0.16091837488010236,0.2346349894107997,0.15629095970833787,0.2172781724020212
56,0.32117580499904924,0.23069153381455756,0.17364057014616263,0.18618426649069736,0.2639057418601498,0.15954586712307198,0.15198486173008918,0.1769491206684783,0.21141292360170455,0.18423062916474386,0.19240362534055316,0.10915711828496029,0.27967290554961577,0.3350670848614482,0.16584348171700147,0.15432581989309496,0.22884275706390592,0.22546864834144204,0.21901046478227998,0.2912636694160199,0.2139057058538724,0.27012025475689255,0.2757670862319494,0.06419719178532118,0.12011763166022107,0.17077382947653885,0.18022230128662411,0.23634758163682576,0.27616482283273636,0.20755593639831815,0.35246382034994206,0.2744238678939298,0.22418526958383572,0.10253014447824119,0.2666932143116176,0.24650921918090246,0.255214161050873,0.19202102332575416,0.27634791176077933,0.15915556192097974,0.3452709980072424,0.16801339814667574,0.2313188500201487,0.16019007539175126,0.21659742618615904
57,0.30868674543573854,0.2381228227168879,0.1727733652993235,0.18878483561018866,0.24977918571915997,0.15536691720034543,0.14626317114589907,0.17431026253884546,0.20986064046666902,0.18531207667714994,0.1960917697295123,0.10824227176460369,0.28324554232746724,0.3311333113574034,0.16813200910638215,0.15087741236972307,0.23412178573494372,0.20969345518931942,0.21876720504771843,0.2939881977600051,0.21630688526504516,0.2852447276733855,0.266045521507998,0.05971890149159688,0.12530169070787592,0.1708893129411458,0.18028409394221687,0.24533592656972109,0.2839737906727061,0.22428856147995901,0.3407603843831109,0.2695023630846648,0.22696996338759753,0.10559027720303545,0.26301861974750435,0.24006627647307005,0.24968621427081744,0.1868493935806002,0.26547282824610297,0.16205801683797952,0.32742554656266687,0.17448627737711864,0.22593498534989984,0.16459618533881867,0.21553090289299828
58,0.29492265450386407,0.24664949492252322,0.17219506734110987,0.18995462143461422,0.23409842847550205,0.15118524757894397,0.13876376660804327,0.1725944758759545,0.2085212546973477,0.18576334757201302,0.20095866248686184,0.10748121008953435,0.2883571313862357,0.32564346191721694,0.17012807150847192,0.14966839449022712,0.23643490946222795,0.19484469816368283,0.2162638677371337,0.2948591039193821,0.21662419012937079,0.29891535035945604,0.2595727556257238,0.05485033676479366,0.1308317163520403,0.16854703992075543,0.1804703895443232,0.25428993161882296,0.29207688556291567,0.24202916713753772,0.3293901943177471,0.2651928303905016,0.23239944814445038,0.10942007826998486,0.26402958318022884,0.231752831517061,0.2465861924811213,0.17899859940301363,0.25353259847780235,0.1651600298298089,0.3082708934512146,0.18051988801693147,0.21950878803193768,0.1695626190227116,0.2143595501754806
59,0.2776636392617025,0.25700917697160885,0.17358070742983805,0.19002962606992152,0.21615865368888082,0.14836161080692423,0.1337935611425345,0.17050990951547343,0.2115237447659683,0.18436443136453767,0.20422318387464636,0.10705078070347403,0.2932036148406092,0.31832871717245936,0.17377698827545512,0.14872699742376197,0.23635271864940205,0.1822492520393018,0.2128810037493384,0.29525852599260133,0.21578680604780076,0.3088925832538482,0.25646306170403044,0.05139825395829254,0.136155774707528,0.16416283231373402,0.18010986563339926,0.2630238439090251,0.30143349292958754,0.2589203530601148,0.3206370023974661,0.26187284196623295,0.24067937375447687,0.113540632428023,0.26843176593761203,0.22186792412884504,0.2462658029541979,0.16938750225427138,0.2406452715042048,0.16664727255350745,0.28599929946831304,0.1832564883258444,0.21576056361684798,0.17564040900746747,0.21322786048984346
60,0.2584720801533417,0.2680237023424141,0.1781763579257704,0.18794737527457478,0.19708441298835608,0.14756348169738548,0.13227943362894273,0.1668166548539865,0.21911923313508058,0.1819783078252975,0.20497405011144054,0.11026415895713333,0.29663631344633423,0.30759535059535925,0.17724014212506395,0.14959085079373544,0.23382827644330567,0.1708460872718835,0.21096144948375542,0.2948043146155309,0.21816318758506545,0.31498397745584217,0.2561500698205469,0.04776390092754482,0.139438064201383,0.1575623988700474,0.17814961646979968,0.27133299954681434,0.3105839205939688,0.2735256499814743,0.3151136578917713,0.2571263126054952,0.24897671464872978,0.11679341402888595,0.27397304046586146,0.21032338733441006,0.24669645191006268,0.16016582468667087,0.22846721684958507,0.16549525598527978,0.26276507138909827,0.18242541976559512,0.21245754989748744,0.18408789237636652,0.21197097793082909
61,0.23739407872861448,0.2726669787715491,0.18514082103471563,0.18438176860977296,0.18009198458680498,0.14975446572203616,0.13481616321473047,0.16394017472727804,0.23057738335221595,0.17713726910985989,0.2040936340527754,0.11825599991463265,0.2977870940622978,0.2946928558435473,0.1801689390931299,0.15022178944441697,0.23036838674045163,0.16082696367948585,0.21010355324039875,0.2966923238049091,0.22222837639641763,0.3153310795850715,0.25554102319798705,0.04780387227738457,0.1409929414212872,0.14986860412736366,0.174569801791353,0.2784481860074316,0.31864611720243674,0.2866048025001625,0.3144519598745504,0.2509980682020426,0.25900263028041437,0.11743616330443492,0.27749186101124435,0.20231051848383919,0.24592662929729317,0.1533071781738508,0.2199381198868243,0.16472517128583736,0.23809186001583518,0.17964755301556712,0.21023359649296092,0.19435980098782712,0.21084246687620548
62,0.21587474562479278,0.2743208161831995,0.19262828679046512,0.1815720680862955,0.16943688131392926,0.15430648094102487,0.14111806289284842,0.16296544497612836,0.24237311625767127,0.17181915481803592,0.20089898929568087,0.12945500058624337,0.2955858598413921,0.27949351371528,0.18274921782543876,0.15234608069350603,0.22486524488581616,0.15347618315997333,0.21076792114002432,0.30030344214627525,0.2255501630420153,0.3123125211176466,0.2538005768830328,0.051157913341317515,0.1397613672386776,0.14056289562195406,0.16863683404728985,0.2851091674632523,0.3241640868962816,0.29774104677926905,0.315737846089239,0.24213528667324255,0.27012251107891044,0.11851577493838714,0.2785635175773987,0.19875529042391776,0.24649095948107852,0.15035268964222168,0.2141745409422997,0.16424874160888764,0.21513281680481686,0.17614786978579383,0.2079427885983029,0.20553134753263302,0.20997738783595193
63,0.19330768520384417,0.27262047040494947,0.1990409506559671,0.18025834798563595,0.16550737759123274,0.162092359163685,0.15080421372172262,0.16400209165572743,0.25392792276155723,0.16639438111014043,0.19314351210820785,0.1436038957747527,0.28977392547134134,0.26346892609682626,0.18340101013594348,0.15630812640717193,0.2190639399296345,0.1497182644058334,0.2152974415382704,0.30431611666510705,0.22806436154586868,0.3064620005958133,0.25008329050089995,0.057887583204121726,0.13722058031513057,0.13007032132718094,0.16056395271614093,0.2940719580168931,0.3282003793026352,0.30692188217618,0.3170102272489923,0.2319191275293342,0.2809769357702263,0.11734851098822599,0.2764935267356806,0.20093165528677953,0.24906008753449344,0.1488107516145031,0.21320295019950847,0.16351640540001494,0.19599855192503127,0.1741013603336112,0.20764365161794193,0.21538492326524666,0.2094999075895001
64,0.17132101781080133,0.26700501084975525,0.2034864220647456,0.18102018421118568,0.16796221691597432,0.17376645972673938,0.16246073169765746,0.1699920112435629,0.26670244369650975,0.16130836897921647,0.18425156126988992,0.15980152158948538,0.28226778735049546,0.2506266365275337,0.18253702814986078,0.1615989554057891,0.21440175805062373,0.14768264188825872,0.22274768045159105,0.3053282315242444,0.23147869972091478,0.29884618784553824,0.24371230247643635,0.06666707677153962,0.1343999442134724,0.11994077146348377,0.1511577700632759,0.30302979514951034,0.33159419082864994,0.31477194919305723,0.31977112810676733,0.21883196105420763,0.29061354890813745,0.11742306196648307,0.2740449748851973,0.2077920077591418,0.2534738862369411,0.1474450521389963,0.21603025899998066,0.16184668261880725,0.18304597504257164,0.17512276924907938,0.2079044223952792,0.22472912196031009,0.2097714138284477
65,0.15063203187206717,0.25976240985568655,0.20866045641055114,0.18473566686686516,0.17520558569210917,0.18714608967837318,0.1761961355772589,0.17903222981558534,0.2792839511112435,0.1561449857168954,0.17327091072761663,0.17571487357318102,0.27100186887373806,0.23897479456662968,0.17904392979800715,0.16826628477926092,0.20906646412203958,0.14696264629400735,0.2312730027497007,0.30213119218259904,0.23681981367873775,0.2896048417939373,0.23452600159630937,0.07634945422425969,0.13281540812040232,0.11074596697631711,0.14124384521271974,0.31124966712393076,0.3332021488641077,0.31937571358010464,0.32252161732374335,0.2023605253859379,0.29897935008635185,0.11927194323893717,0.2687140406699118,0.21455414483884824,0.2575725787707144,0.1462407207857523,0.2220676466247311,0.1609996769999567,0.1766712092969241,0.17879249536100755,0.20738314981340436,0.23414567441152617,0.2101980260236815
66,0.13213246469175108,0.25043811041769826,0.21239759221829532,0.1908520982574836,0.18489060611619018,0.20233534873909081,0.18991754568260563,0.1879605854426704,0.29086612968384534,0.152136219280914,0.16180559260316305,0.18860423744620483,0.25872388188827466,0.23208685916405664,0.17505403183537777,0.17670256315578353,0.2042107184157512,0.14761053674008495,0.23600768214963996,0.2951118794207827,0.24308235948557755,0.28067718956615584,0.22465058846100558,0.08828292557403844,0.13382194858254248,0.10318161475584695,0.12987490506632474,0.3199862710640548,0.33062760050215567,0.3232881908139512,0.32680388640589775,0.18831760446848791,0.30420715984074864,0.12334120168479686,0.2611791531180607,0.21831419467137197,0.26218284228811806,0.14603720144515842,0.23044904785479564,0.16021575897083307,0.17729152073709525,0.18405897494156187,0.20775589530093921,0.241985459240798,0.21089677677704505
67,0.1171957212801936,0.23975558147624096,0.21442140826472972,0.1986882494363234,0.19709161799240094,0.2180182259740732,0.20246990056694006,0.19525289602395218,0.2993593942738625,0.14892466370866625,0.15125944401007194,0.19861156388874868,0.24738814681543006,0.2282009930640922,0.17154634619784906,0.18523124431656163,0.1974254815578416,0.14814160851557945,0.23667505631009012,0.2847237233301976,0.24987032765027783,0.2708377519087563,0.2133294226879059,0.10051784502435726,0.1357993162970636,0.09842759524501604,0.11744160294177164,0.3273019149247893,0.32451927449413814,0.32551532309112063,0.33138805115355996,0.18138314966556512,0.30682925521330773,0.12779319473156076,0.25181879962773174,0.2180594043552376,0.2645446463269893,0.14470393910063262,0.2404831102940593,0.15944059229050309,0.18521357741858505,0.1902487505730249,0.20679505943592122,0.24859413809867106,0.21139175703532703
68,0.10302994776372902,0.22945988847745785,0.2143650936928838,0.208440502761328,0.210016858001006,0.23571860150742463,0.21383625827027952,0.20052674288145161,0.30385257369662066,0.14599447672795915,0.14188202351309426,0.20601104724789004,0.23685244535591524,0.22818481056515375,0.16780166418448667,0.1932215850564137,0.18999890848899187,0.14903523391059983,0.23222363187113917,0.2698747982059899,0.2565679829266601,0.26043677558195827,0.20198887825076142,0.11149948238506432,0.1383774739884347,0.09765211633473228,0.10473328633702879,0.3317708838453883,0.3167600392251292,0.32500466921250176,0.33429602755066723,0.1798588015038208,0.3071937580974996,0.1310074435552634,0.24255003576372652,0.21469687859787417,0.2655476217983329,0.141329435224329,0.25106797935963676,0.1596167908872993,0.1977515966987767,0.19767243560432257,0.20263594408512717,0.25351277163764274,0.2114512772870862
