,TSS_POS_1::NC_022970.1:30-130(+),TSS_POS_2::NC_022970.1:133-233(+),TSS_POS_3::NC_022970.1:230-330(+),TSS_POS_4::NC_022970.1:6097-6197(+),TSS_POS_5::NC_022970.1:9533-9633(+),TSS_POS_6::NC_022970.1:12908-13008(+),TSS_POS_7::NC_022970.1:12973-13073(+),TSS_POS_8::NC_022970.1:17916-18016(+),TSS_POS_9::NC_022970.1:18076-18176(+),TSS_POS_10::NC_022970.1:18460-18560(+),TSS_POS_11::NC_022970.1:18668-18768(+),TSS_POS_12::NC_022970.1:23052-23152(+),TSS_POS_13::NC_022970.1:24853-24953(+),TSS_POS_14::NC_022970.1:25327-25427(+),TSS_POS_15::NC_022970.1:25919-26019(+),TSS_POS_16::NC_022970.1:26611-26711(+),TSS_POS_17::NC_022970.1:26907-27007(+),TSS_POS_18::NC_022970.1:29685-29785(+),TSS_POS_19::NC_022970.1:29946-30046(+),TSS_POS_20::NC_022970.1:30788-30888(+),TSS_POS_21::NC_022970.1:31243-31343(+),TSS_POS_22::NC_022970.1:31271-31371(+),TSS_POS_23::NC_022970.1:36240-36340(+),TSS_POS_24::NC_022970.1:41126-41226(+),TSS_POS_25::NC_022970.1:41959-42059(+),TSS_POS_26::NC_022970.1:44447-44547(+),TSS_POS_27::NC_022970.1:46590-46690(+),TSS_POS_28::NC_022970.1:46901-47001(+),TSS_POS_29::NC_022970.1:47208-47308(+),TSS_POS_30::NC_022970.1:47869-47969(+),TSS_POS_31::NC_022970.1:48369-48469(+),TSS_POS_32::NC_022970.1:50979-51079(+),TSS_POS_33::NC_022970.1:51701-51801(+),TSS_POS_34::NC_022970.1:51834-51934(+),TSS_POS_35::NC_022970.1:51874-51974(+),TSS_POS_36::NC_022970.1:52594-52694(+),TSS_POS_37::NC_022970.1:52916-53016(+),TSS_POS_38::NC_022970.1:54291-54391(+),TSS_POS_39::NC_022970.1:54406-54506(+),TSS_POS_40::NC_022970.1:55189-55289(+),TSS_POS_41::NC_022970.1:55363-55463(+),TSS_POS_42::NC_022970.1:55582-55682(+),TSS_POS_43::NC_022970.1:56266-56366(+),TSS_POS_44::NC_022970.1:57008-57108(+),TSS_POS_45::NC_022970.1:57338-57438(+),TSS_POS_46::NC_022970.1:57950-58050(+),TSS_POS_47::NC_022970.1:58923-59023(+),TSS_POS_48::NC_022970.1:59299-59399(+),TSS_POS_49::NC_022970.1:59880-59980(+),TSS_POS_50::NC_022970.1:60466-60566(+),TSS_POS_51::NC_022970.1:63642-63742(+),TSS_POS_52::NC_022970.1:63785-63885(+),TSS_POS_53::NC_022970.1:64047-64147(+),TSS_POS_54::NC_022970.1:65102-65202(+),TSS_POS_55::NC_022970.1:66352-66452(+),TSS_POS_56::NC_022970.1:70707-70807(+),TSS_POS_57::NC_022970.1:71468-71568(+),TSS_POS_58::NC_022970.1:72334-72434(+),TSS_POS_59::NC_022970.1:84251-84351(+),TSS_POS_60::NC_022970.1:84563-84663(+),TSS_POS_61::NC_022970.1:84982-85082(+),TSS_POS_62::NC_022970.1:85425-85525(+),TSS_POS_63::NC_022970.1:85903-86003(+),TSS_NEG_1::NC_022970.1:739-839(-),TSS_NEG_2::NC_022970.1:2868-2968(-),TSS_NEG_3::NC_022970.1:5440-5540(-),TSS_NEG_4::NC_022970.1:5784-5884(-),TSS_NEG_5::NC_022970.1:76151-76251(-),TSS_NEG_6::NC_022970.1:78070-78170(-),TSS_NEG_7::NC_022970.1:78911-79011(-),TSS_NEG_8::NC_022970.1:79467-79567(-),TSS_NEG_9::NC_022970.1:80400-80500(-),TSS_NEG_10::NC_022970.1:82074-82174(-),TSS_NEG_11::NC_022970.1:83149-83249(-)
7,0.11836177205298357,0.08902809036482233,0.10583736597360478,0.17821619061644817,0.15581794554712405,0.08205664201670262,0.07560293406005959,0.12604350372512346,0.15793177124611096,0.10184496380201188,0.11823483124393008,0.24438524791891364,0.12095877201145493,0.06650151003985504,0.1276115230771649,0.1531319605792943,0.24068095738421488,0.10043125962183672,0.28084144429188485,0.216814950320809,0.07152881438555152,0.1422852325333909,0.15061956583482486,0.14341597240264933,0.08273366601498489,0.153869585648094,0.17963639975044715,0.05368474308542813,0.1338150823651395,0.1833575408326729,0.16682951479319358,0.114212895361899,0.13116114414407834,0.1164693932196021,0.23453205602175986,0.08387441172296871,0.10001886867051286,0.10524880452037182,0.190184638768086,0.1489714644520324,0.10149633792926753,0.09507060192573016,0.09127745022453598,0.11453871061219856,0.20034452911555337,0.09086738793539066,0.15685189841497985,0.10116677608865147,0.20577579920370756,0.08181636862991289,0.24911711498002687,0.09277149921817662,0.17597059966257556,0.2889555059773273,0.14185285539947778,0.1916207176284086,0.21855011076132147,0.1335488782550595,0.044957947041259265,0.13102183694397018,0.10184588756849464,0.16463639800909402,0.07405664928924809,0.1572416703849247,0.1757966380893489,0.07131505196076876,0.09691306022614586,0.2372187554671122,0.0928805760470596,0.03708124612092405,0.1913575208923541,0.0866134403343953,0.11499930238360409,0.10068734453200659
8,0.10290688256619245,0.08532686115530937,0.0969850420091225,0.16510493292248982,0.1505453259102319,0.0722976342315062,0.07324472305985882,0.13832197382358463,0.14381909113185337,0.10792201504168134,0.12163359999971471,0.2559116810566867,0.11628284900338218,0.07750643939170551,0.13667151483901635,0.1630047103261278,0.24274246840514158,0.09827218105781686,0.2753661543452123,0.20835070569958467,0.07046451179870525,0.14527968912110087,0.14028062079146336,0.1391895557265003,0.08898551935681713,0.1516798209069099,0.20231464073142763,0.05630034619367412,0.13259340055091456,0.15697926809359675,0.17380956300753594,0.12667066837129187,0.12298438918349283,0.13546005712958373,0.25072642355990477,0.07603493187115837,0.11047739373616142,0.09599331403266512,0.1971869309205418,0.15611364886456439,0.10632340524317643,0.10782190618351087,0.09326785530794766,0.11990871389346114,0.1939842226471551,0.09657072791465068,0.15503768679083382,0.11297836579827739,0.21410320344957795,0.08686199273677352,0.23635040917892308,0.08175230300679745,0.18330694109238463,0.29322748001962534,0.15100201357418175,0.1700499893524613,0.2221873719851289,0.1499816401207741,0.04482094974075261,0.14174438986845592,0.10331476751164148,0.1620147287121318,0.07563454020651535,0.16595237311598016,0.17210694952038608,0.07994171766121812,0.1105660697572505,0.23319001647947796,0.08864262913229078,0.038690249934188056,0.19810356033277884,0.07956766578719568,0.10575998719326471,0.1016690403674467
9,0.08906693959255442,0.08607058818967188,0.09228543753060965,0.1547375118714686,0.14540658651054156,0.06296988194702116,0.0701052231739303,0.1517499624439253,0.13130122086760604,0.113582549395791,0.1193986041309226,0.2616688449999615,0.1096342499289499,0.08644967848475082,0.1418547025725673,0.17190217683603293,0.24116002097672262,0.10219895241114856,0.26711182206588674,0.19911538921274702,0.07323574991351295,0.1456388772524864,0.12948608726101918,0.13067801084569405,0.09606477096988483,0.14690900019665537,0.22083118674191113,0.05979563792297449,0.12858805532692907,0.13452673375247032,0.17511947967263802,0.13916378632343088,0.11441958387462103,0.15358234465834078,0.2657082780355522,0.06951522861489455,0.12263687568604106,0.08744099721824591,0.19820911363159205,0.16559411232034493,0.11360715429246715,0.12342283357777957,0.09291753150173906,0.12829040594796784,0.1917037990529207,0.10403693800471073,0.151306788642176,0.12391828423458322,0.21744659524752805,0.09798322827051928,0.22180937637656545,0.07229251938237626,0.19080527173992418,0.29377855147988813,0.15830953909009424,0.15214511809539916,0.22330321321774638,0.1633300583373445,0.04623665780567966,0.15443605771935984,0.10576717362233441,0.15212635102902874,0.07706845254070434,0.16930863337866542,0.16658494285286748,0.08921178611184777,0.12150450003716365,0.225234674303034,0.08246290239906044,0.042432906676668936,0.20361781375046067,0.07511092385619682,0.09690957938419911,0.1034078629800728
10,0.07681074034222561,0.09052239751348842,0.09076544333532846,0.14843483635465832,0.14063100319826058,0.05436333291613935,0.06506307137280622,0.165695329892471,0.1222715682381728,0.11595041127136833,0.1127229379937851,0.2624772658759217,0.10083657557681251,0.09356524477728317,0.14356048826181897,0.17974953321985201,0.2352857981365021,0.1124260703167985,0.2558756765958833,0.1895003498036228,0.07995900712441881,0.1431135916982078,0.11790495430049035,0.12056226709361748,0.10522535954569716,0.14074968305237198,0.23326295098041444,0.06191497183977538,0.12282431435742595,0.1176309324550406,0.1703352422079469,0.1498424964150443,0.10475689244521784,0.16847953912206123,0.2773032510235719,0.06368600977306509,0.13666895523778685,0.07936000421919329,0.19389960318567692,0.17480183715166236,0.12169820136160503,0.13709314718798477,0.09060565900742203,0.1417958227148693,0.1947473712137901,0.11210500287977851,0.14537007196688617,0.13247564331691758,0.2174647465570782,0.11250729642190282,0.20651010254173285,0.06426431893754772,0.19897893767944214,0.2903597552884171,0.16466294370200066,0.13948962402190482,0.22069100743801467,0.17285027887995946,0.0495286787198151,0.16864556450956283,0.10730126865927711,0.1361504309331467,0.07837062350950048,0.16721762820502653,0.15730852408137602,0.09571179639972989,0.12963045619085076,0.21367946376763078,0.07437444025262621,0.04666604939933673,0.20660007598592872,0.07381504550143453,0.0899933739591467,0.10510255948169862
11,0.06747818109585214,0.09802523842334934,0.09327264520653837,0.1462643716273784,0.13454572061507358,0.04727139468819376,0.05908726076590254,0.17921075532971406,0.11549470183761709,0.1142667985345315,0.10362184379096621,0.2567776501196694,0.0902369595007223,0.0989841011547763,0.14169647260502635,0.184383748723126,0.22720606295916426,0.1280041342630518,0.24174838345394317,0.17993099975959295,0.09110988259093508,0.13856479628832102,0.1055321620779693,0.11048863054304228,0.11601158003754904,0.13313232618111867,0.24002434875745196,0.06377771845707017,0.11566305029283663,0.10750171130664248,0.16048707968526985,0.15722954063472316,0.09519444046364897,0.17870573968505496,0.2848792530919063,0.05831341308696225,0.15156489942879717,0.07174072213755185,0.1851485632231757,0.18213052713804648,0.12937612602895457,0.14852502818392,0.08701028301173705,0.15891209164404024,0.2016109257483611,0.12047819035847758,0.13656498034794387,0.1385292332516107,0.2162624085778142,0.12859016189537684,0.1905752895606686,0.05686999602015329,0.2058544493070055,0.2803526410222311,0.1721910992652076,0.13398714218176971,0.21482052384099554,0.17865959563992578,0.054669409791552034,0.18076770489578106,0.10674667060658143,0.12027483503157614,0.07858997821311572,0.16009908219930466,0.14294183371905772,0.09953490683272702,0.13553402251994828,0.19853920541637965,0.0649440973204798,0.04956460083210735,0.206474323920297,0.07536568077236488,0.08562575488627353,0.10726781000322531
12,0.06055198912661995,0.10847450923329369,0.10034296897909165,0.1484993073447836,0.12788574913634698,0.04240939632812317,0.053098735157870426,0.1908770836151921,0.11106926183110248,0.10815496122013628,0.0961287604455103,0.24480979533686278,0.08011930079237697,0.10371781033172307,0.137799754813457,0.18553108453318354,0.2191365791270719,0.1484098848046403,0.22678004453158973,0.17207418895914314,0.10371248910156143,0.13143148398548338,0.09531141035481608,0.10071441068241611,0.12673645418792295,0.12548329509365877,0.2394902808448563,0.0642406156508759,0.10791308514636078,0.10388058460327117,0.14751513946341163,0.16114808926856827,0.08687593726962466,0.18278495111455387,0.28713031781307974,0.05402033935866959,0.16484391311672472,0.0656336170285037,0.17354668152032576,0.18588019418269924,0.13607028707388735,0.15841964778241846,0.08338277462991359,0.17805423958947622,0.20944008784312929,0.1290341335267264,0.12639623525001986,0.14205459956146546,0.21575818169973743,0.14567250653144048,0.17601796618857507,0.049600937786167365,0.21169479326558652,0.26254307185567505,0.18253346449778707,0.13658799499031868,0.20605113972464717,0.18215980909440863,0.06153479703906818,0.18957363208861494,0.10492705003990607,0.10615055006057197,0.07814507032929466,0.14969668343914927,0.12496530210521758,0.10034825704989458,0.14083309157232912,0.1800408011275359,0.056711792789109,0.05090622442638372,0.20474822808565132,0.08034758129457989,0.08438914531591513,0.11090715733144452
13,0.05667758753173126,0.12222210054181655,0.11192083948752304,0.15571455853434424,0.12008964521622012,0.041550351436501334,0.04761077260741557,0.20115607424679843,0.10852556500970452,0.10277187322537173,0.0904268126697397,0.22782198232303888,0.0719989496086346,0.10837845495688103,0.13390192504697868,0.18427340001191078,0.21225061744741686,0.17298375511326972,0.21096143973557774,0.16605458494290407,0.11557990422455906,0.12337051313649665,0.08829069001767045,0.09179424007440753,0.13237711775934166,0.11905768375155097,0.23195224682991072,0.06377027649889974,0.09932138326575118,0.10646784063767803,0.13127438120190688,0.16140786457084402,0.08069213435786302,0.18051550589046364,0.28518281576437543,0.0510805823020455,0.17547672268488368,0.06135244834935087,0.15901649238785048,0.18614194954543264,0.14074912084805485,0.16518072667221878,0.08100910002483318,0.19739356013520673,0.21690724473311032,0.13477408061069454,0.11472026328318759,0.14400718746892688,0.21344775967996793,0.16201775300244428,0.16439025712005284,0.04432035244258627,0.21709726115752273,0.2377565397914517,0.19361423062708366,0.1458370475484934,0.19446053664420915,0.18155973176562806,0.06884546711563733,0.19383407631185434,0.10200663323623134,0.09419343930304609,0.07701420093281355,0.13879066692934877,0.11053977169459994,0.10006019142144877,0.14411581012993113,0.15965555748069274,0.051378131464889884,0.050591176639816146,0.20325108099435468,0.08817493627619041,0.08658856900095886,0.1150313993492285
14,0.05621365190330838,0.13866988841263245,0.12736247871879353,0.16846701801834443,0.11097641846085313,0.045886101675699495,0.04386851942974599,0.2106546979484738,0.10731087147470002,0.09839802015328467,0.08698010267841601,0.20832042221566746,0.0661075823209549,0.11321838401838849,0.13142677944009484,0.18068510415261332,0.20506131512681763,0.2013966426151715,0.1926146358274261,0.16240142823112774,0.12713111972548868,0.1163232868025416,0.08474589419348506,0.0847954397131621,0.13167675295648776,0.11345599019060001,0.2174528409074426,0.06366224095145633,0.09004217138254596,0.11409375572922568,0.11490561987729839,0.15799662158662728,0.07663672561007558,0.17255568113206918,0.2809537135042654,0.049134684309554484,0.18370908710692438,0.058416031227967166,0.14147710831898996,0.18214547296759223,0.14261180747368998,0.16830526008496313,0.08063376617905918,0.21625305883285617,0.22372561988527032,0.1355189089596064,0.10151922910186861,0.14432596125139657,0.20874314289533177,0.17338913207902856,0.1540825966453108,0.04183492671797006,0.22373653946204594,0.20855050100076294,0.2030291446638041,0.15924549812605074,0.181042580720682,0.17478021044930983,0.0759101791633812,0.19325786913243626,0.09777074116203344,0.08520766668678542,0.07506040086001478,0.12682228497185136,0.10027600120260342,0.10105766281113615,0.14588554734552833,0.1399922965628241,0.048709360826626295,0.04983177987749144,0.20164706087358802,0.0974556800986883,0.09131554181316129,0.11817105235418102
15,0.05704922021300264,0.1549192300270287,0.14607481902113853,0.1866879206910292,0.10350711110806814,0.055446747115004344,0.04351653882026437,0.2201626531523806,0.10665029123958422,0.09506312425839474,0.08585238350126125,0.19030944424414337,0.06205675800642761,0.1163872172824969,0.13080563933003975,0.177552824720422,0.1961544944613927,0.2267517233897968,0.17155566389986754,0.16147383763297593,0.1370533681777532,0.11233526223326633,0.08474643713049941,0.07962132039224062,0.12509113997299362,0.10887194039489238,0.20095833442229072,0.06354119519526777,0.08085985174896229,0.12396570481793885,0.10008877930656408,0.15100919056523374,0.07523152777624986,0.16033940050974227,0.2726556542036435,0.047972444263444845,0.18958247062127428,0.056957727337290896,0.12217018176410191,0.17357317305626369,0.14169060919244397,0.1658840782863062,0.08197587371944448,0.2320336852278558,0.2287813364084142,0.1306003857238652,0.08789036322326126,0.14322965879229055,0.20347964240277414,0.17862949262692213,0.14477719437699163,0.041938351044824775,0.232322575696793,0.17912246107511598,0.2114488394626004,0.17593871952765916,0.16945664927211,0.1609217676577686,0.08162674324150834,0.1891735116047804,0.09360706987844378,0.07982377165275394,0.07076211820632519,0.11440381353473046,0.09287045722628784,0.10420182004916226,0.14567995554841154,0.12069851963790143,0.04734311062629827,0.04983080964663068,0.1982572626058312,0.10784901876170486,0.0964017819600096,0.11657943087823694
16,0.0578078191253101,0.16446068244199585,0.16406868364240138,0.2098490477430474,0.09851474493875893,0.06814801123927816,0.045876242754930505,0.22689749645973184,0.10527833743661397,0.09384161503770853,0.08684981644652845,0.1746084333542092,0.060676069718220794,0.11776232214847644,0.1321979781356329,0.1744263804955722,0.18748846962774915,0.2475714677007017,0.14758185579488034,0.1623208384754648,0.14532019741332738,0.10730501568562709,0.08871690399593447,0.07674430352918081,0.11603097458909098,0.10601609689309979,0.18772866700807805,0.06415131653950007,0.07564290927591613,0.13406254331509768,0.08714582365048174,0.14286204371064418,0.07627642206639655,0.14599015065925575,0.25985135376806834,0.04692908183065162,0.19303190886845167,0.05823691543706243,0.10359328626881203,0.16145186847129334,0.13828299913073921,0.15872695058435515,0.08515303910598912,0.24130762290748545,0.23096088362229508,0.11911171021484197,0.07411341906713645,0.14193033617477932,0.19849798072976227,0.17755574433430832,0.13689875664558043,0.04449562195987235,0.24025693334578763,0.15253729490051798,0.22026966170745413,0.19627801223269306,0.16143306508394656,0.14526320925503983,0.08543995873866195,0.1820249329252922,0.09013659776526987,0.07949373429784375,0.0658501919982645,0.10232953594545295,0.08706676918274817,0.10936994932097813,0.1420630422152243,0.10218316903307727,0.04529540931090823,0.05141746133530384,0.1909232909635743,0.11880343170516176,0.10334293552611765,0.11226213164298024
17,0.05798389484462472,0.16698695063523258,0.17590074672027872,0.2367433300351615,0.09542678340889296,0.08079843014972983,0.04892218791725141,0.2284739319942865,0.10304255314820657,0.09487124453772203,0.08999233488780382,0.16170624653138616,0.06271708122428114,0.11701505627353463,0.13519269251988913,0.17269348288232264,0.1786875198573942,0.2645673582480564,0.12419099865134767,0.16368810232869732,0.1510162477498685,0.1001584087121119,0.09612783863692043,0.07550954463952267,0.1083387735743516,0.10155610400372153,0.17960254283279958,0.06588211925486984,0.07483777647571552,0.14184443524305726,0.07786818340218116,0.1332158701738872,0.07888875120874003,0.1289614462084001,0.24204177326685067,0.045418962194529074,0.19328348157383118,0.061373763180464704,0.08787403790940713,0.14679341304131846,0.1311849779582453,0.1489205446057072,0.09011340743986482,0.24432560548698143,0.2287072553188632,0.10837587353270339,0.06083193242260494,0.14072672697443375,0.1946801512710248,0.17107494160881045,0.12977793314506683,0.04614204474560614,0.24471270020831198,0.12954984393318328,0.22976488614949347,0.2182168198441227,0.15450631882747123,0.13471978465911977,0.08739796736067211,0.17169283624765025,0.08730950766410628,0.08371056509700713,0.06036467816164733,0.09205976011451994,0.08261739298095547,0.11655533021055024,0.1361581460406097,0.08606720955522645,0.04308566021313866,0.05532341435913006,0.1818373123166513,0.1295607073487655,0.11179842299817647,0.10796190005950072
18,0.05673751218646864,0.16172423279138587,0.18094863108770357,0.2623718394588165,0.09427707914301194,0.09504297632350042,0.051022967265175204,0.2252770046226693,0.10085932184169917,0.09705213475885137,0.0969282454251577,0.15179486671925696,0.06781587611767427,0.11478533022193112,0.14162269334043462,0.17072000826828856,0.169047681371515,0.27824294593202564,0.1039249781814745,0.1641993595057464,0.15449397593694336,0.09026808310263044,0.10587465063645578,0.07563948899458132,0.10224889419934904,0.09824009770003332,0.17784808271114239,0.06914528821020885,0.07758653830616745,0.1453413370496566,0.07218260434850446,0.12247368957141928,0.08279222458768973,0.11121692543355918,0.2192737379217135,0.04353009311336276,0.18879716217597678,0.06339410156079363,0.07550077530864899,0.12968830938382062,0.12300253880275862,0.1380612446908361,0.09636527282407897,0.2415156439808051,0.21793706594839318,0.10010020037784087,0.04962525876688413,0.1394716606073323,0.1924264326877842,0.16117619855343396,0.12344392205337991,0.04515910525380129,0.2462373766788773,0.10991102256565884,0.239689883378677,0.23669603451237564,0.14839317652475692,0.13034136818805403,0.08748565949016726,0.15715544891445155,0.08445138907646818,0.0933848150148096,0.05476544422031843,0.08521136734874908,0.08034216208078587,0.12312774720084514,0.1289523532383933,0.07320079659166236,0.04189112658789678,0.06092454996367212,0.16978470028798337,0.13919749014382615,0.1217625692283932,0.10517037427525118
19,0.054233732673622456,0.1520340085540859,0.17857593465575727,0.2831931526892518,0.0954655307407273,0.10871717165658475,0.053522241454922806,0.21731215604057966,0.09883743434023566,0.10098402849199103,0.10697284095534262,0.14596139510001319,0.0765010108493672,0.1135440632481705,0.15278478462262252,0.16736595590861655,0.1587949782142477,0.288135372630789,0.08850532330675365,0.1628702291686577,0.15701287622908536,0.08222880009220104,0.1169586173347941,0.07682438697252059,0.09812548398216006,0.09459385103515514,0.18171583005723183,0.07481456190269467,0.08271043884212952,0.14374787387264623,0.07038925950258501,0.11282106607008932,0.08823737869287111,0.09370848752814531,0.19215207070494417,0.043851081753454355,0.1785521131876985,0.06432232852125366,0.06741836252675873,0.11048618603383689,0.11406282635690554,0.12682459681646924,0.10254245985042773,0.23409541246158186,0.19872757496116458,0.09405379932820711,0.0414109393175154,0.13860657158818981,0.19242113652797654,0.15060969039105562,0.11896181889605653,0.04254184137600675,0.24502998001225168,0.09412011491802044,0.24888400729045923,0.2485610220167887,0.14242581190214826,0.13181414489281568,0.08594145956610631,0.1376502764273679,0.0811254239791883,0.1067345384265588,0.050667426819867176,0.08117453225215192,0.08213241743419339,0.12668446891266455,0.12001429825810572,0.06388044387738415,0.04132273518172313,0.06856668839280737,0.15379964059596787,0.14804915313749747,0.13326975039471348,0.10386399569305409
20,0.047481795042212886,0.13464626935202642,0.16276702617198474,0.2674016530183694,0.08476280387196448,0.10441751749124446,0.0482658703212171,0.19324417978228994,0.08861437459193545,0.09142110582081855,0.10258130427841883,0.12523341488395756,0.07257024355443502,0.10254916662318692,0.1419519307205704,0.14875421259956514,0.14027741367871235,0.26420163480054926,0.06983797332180564,0.1453125458079585,0.14461099399220748,0.07169744714878329,0.11078159432267147,0.06978392370900957,0.08095072376460183,0.08408016665145895,0.15807311278891184,0.0683509144069118,0.07587162280078583,0.13131561494021043,0.06103069719515395,0.09637018095986676,0.08260662070956018,0.07355686478085306,0.16191818191255217,0.039684284226529275,0.15680445810816315,0.05694658487190506,0.053833220395904616,0.08865101281479602,0.09819047846549386,0.10720036296925765,0.0974533386281107,0.20894783041717835,0.17135205859774436,0.0782242751068332,0.03173414454649333,0.12365014183017944,0.1726521415768218,0.12998676099437967,0.10554965095350684,0.03836304070290513,0.2211172691878382,0.07251202834102707,0.23129728313902737,0.23247392994759292,0.1259866810162524,0.11346873528174786,0.07735514389095796,0.1151301262423537,0.07051174783348678,0.10593958294799018,0.0421659965540697,0.06999268752572603,0.07416685910271538,0.1165430720723751,0.10599596773380657,0.051799829494811975,0.038410843678300124,0.06161709949059309,0.13296564092533586,0.13829199096521247,0.1275205783225982,0.08837901901087966
21,0.042604621961819564,0.11657621760786885,0.1456230406856294,0.2473792067546504,0.07545407031111839,0.09954570128793774,0.043665689303663005,0.16821331359203792,0.07817399533876478,0.08247526339697019,0.09793447045658984,0.10731534832562115,0.0697975857804443,0.09164114776420437,0.13373405898079208,0.13151137752258524,0.1215095911047811,0.23626657437668488,0.05306617154910389,0.12725403285745868,0.13083816613828003,0.06089405629455512,0.1047598486514246,0.0627577156636634,0.0652050644749183,0.07457787311590032,0.1370544243447756,0.062191938965243464,0.06963852019884197,0.11690990616596944,0.054811526177335326,0.08124010040177387,0.07721783818407217,0.05543142192067034,0.13314865089594835,0.0357210082624108,0.13384908768763684,0.049226341026059696,0.04264762977336908,0.06901272401381627,0.08286373608647055,0.0892071873852721,0.09182368788853854,0.18167351131360712,0.14269654111440339,0.06320405795029725,0.0240941216174461,0.1092075380783865,0.1525446151507619,0.10909791156739082,0.09305466882019446,0.03462348015390647,0.19686596155394728,0.055188553115350536,0.210492062505326,0.2129680663454609,0.11150005161655592,0.0968548564090661,0.06755052000214994,0.0936897738929257,0.06107318933190857,0.10441764324141381,0.03444911228289292,0.06135764436194433,0.0702832330085503,0.10679153370647972,0.09189907159507102,0.04244030441587714,0.03550039417345685,0.05599450887484707,0.11301799576358278,0.1273029011168914,0.11936075694938353,0.07242729664657746
22,0.039383566519126764,0.09763951244327926,0.12714721172106638,0.22286861120886264,0.06686114056501288,0.09365981188149027,0.03976015625624628,0.14355980258210993,0.06731855943434129,0.07483753284408826,0.09032624914853246,0.09185557258929349,0.06688478842270958,0.08043141439575371,0.12635194212663256,0.11546311730200265,0.1020611853998307,0.20647457586961065,0.03802168642614455,0.10955269884833463,0.11570740308792646,0.050205300679529455,0.09760631425645874,0.056335848079302475,0.051797262239390275,0.0655750581870786,0.12026816343250964,0.0577081587600934,0.06351551466667973,0.10113295447789186,0.05106905113157223,0.06740027649870396,0.07122809425837034,0.04053431761448318,0.10681685380212631,0.03158109149177324,0.11181929718004488,0.04191035162035125,0.03369924981075437,0.052516973509874,0.06805019975343288,0.0727872316707776,0.08499277114760304,0.1534880597811979,0.11533759096145073,0.04902213083147291,0.017861983141306458,0.09529551890648116,0.13103815178743378,0.08767476542431193,0.08088843410782981,0.03153472227734155,0.17199729046249373,0.042937905022765434,0.18540651836592809,0.18940418195050557,0.09845282578692047,0.0815043058408851,0.05713664463920691,0.0737927906971602,0.05283815635361191,0.10011199490915704,0.02751726883416795,0.054498957784351786,0.06937422243022337,0.09766063538299434,0.0776331642344402,0.03543002750076052,0.031581202627568486,0.05199799067027886,0.09353886761140653,0.11451761782665067,0.10855706462411847,0.0573797883779076
23,0.036370235275302115,0.07802582884912457,0.10735590202453638,0.19398813920400407,0.05891577366691954,0.08681090236507825,0.037179401434937344,0.11954174545793288,0.0561100438979321,0.06680189315863043,0.08188815805828414,0.07856791066165661,0.06246054616579229,0.06848642315003299,0.11731246697732176,0.09958415132026455,0.08251292467421033,0.1768458570962114,0.02509131920362141,0.09266893814249111,0.09921054404888544,0.039634355169410176,0.08916047275852568,0.04975484654888061,0.041605541336356786,0.05612742964222907,0.10803412881825943,0.053464072100433024,0.05758745728675517,0.08404281316145008,0.049378083721412294,0.05483250545806221,0.06428758590578203,0.02891435968320426,0.08257192846327872,0.026974248087136277,0.09134881442835287,0.034960424518802644,0.027018697762928073,0.03898563131391216,0.05418529453452732,0.05824408277033649,0.07629757310486088,0.12582856102296577,0.09004225909011575,0.03667536403863507,0.013641515893576015,0.08172444116576882,0.11014961106485252,0.06646509292463663,0.0679329873319031,0.02799680989060379,0.14661591921972555,0.03511348310090151,0.1574709965018118,0.16308180390082225,0.08639030166781318,0.06841360084942502,0.04710294780933379,0.0562734642305346,0.04583214102803046,0.09256335406535317,0.021703955852503835,0.048081570472245004,0.06409016649689046,0.08794798563109825,0.06354589695596065,0.029736498268411665,0.02661678986088894,0.04939329143539367,0.07455659727620748,0.1002917397352214,0.09516958360424319,0.04653910618254965
24,0.031871340819410496,0.05806321067987839,0.08637066876435263,0.16222301233765762,0.0516226356300797,0.07775777813629133,0.034742188607262414,0.09607781991664137,0.04435279412600114,0.0582239386123341,0.07201464358522733,0.06704353289813263,0.056429665859279374,0.05570669803498949,0.1050680729753668,0.08380878079954099,0.06407853640292441,0.14732906448376895,0.015541505146115247,0.07649663224476692,0.08140781726929898,0.028833877487887218,0.0790573703417035,0.04257642946381719,0.03456921738503874,0.04651896913506916,0.10033311633705375,0.04812956619480081,0.051635387993553515,0.06566498503091443,0.04640351507407648,0.04354966313896864,0.05619233057598895,0.020329104913323747,0.05983212559493284,0.021836299101200572,0.07220221496252491,0.028846654007816885,0.022847482368511578,0.028317308657325256,0.04179701474512496,0.045372341860678386,0.06565950337457563,0.09845280792360434,0.0673070577715496,0.0276859325028406,0.01090158878892914,0.068399486466895,0.09074749164033306,0.048158881007922795,0.05543624989847623,0.023591249399754332,0.12042731038359664,0.03029284708187825,0.12930633353457374,0.13617533332291767,0.07446175605743169,0.05917859650126539,0.037445943045023244,0.041050866705061605,0.039525149058768264,0.08160504263643371,0.01691530666883738,0.04222704959796736,0.05454163165086493,0.07655846956494188,0.049260704594724404,0.024399796304414544,0.020666020249501187,0.04665012742181976,0.056116264520362155,0.08484335501882853,0.08015567562581097,0.04030482157051883
