,TTS_1::Pseudomonas_phage_phiKZ:5490-5590(+),TTS_2::Pseudomonas_phage_phiKZ:19983-20083(+),TTS_3::Pseudomonas_phage_phiKZ:22385-22485(+),TTS_4::Pseudomonas_phage_phiKZ:23502-23602(+),TTS_5::Pseudomonas_phage_phiKZ:25192-25292(+),TTS_6::Pseudomonas_phage_phiKZ:27634-27734(+),TTS_7::Pseudomonas_phage_phiKZ:29324-29424(+),TTS_8::Pseudomonas_phage_phiKZ:33511-33611(+),TTS_9::Pseudomonas_phage_phiKZ:34892-34992(+),TTS_10::Pseudomonas_phage_phiKZ:39495-39595(+),TTS_11::Pseudomonas_phage_phiKZ:40356-40456(+),TTS_12::Pseudomonas_phage_phiKZ:42756-42856(+),TTS_13::Pseudomonas_phage_phiKZ:45794-45894(+),TTS_14::Pseudomonas_phage_phiKZ:47838-47938(+),TTS_15::Pseudomonas_phage_phiKZ:50149-50249(+),TTS_16::Pseudomonas_phage_phiKZ:50489-50589(+),TTS_17::Pseudomonas_phage_phiKZ:52600-52700(+),TTS_18::Pseudomonas_phage_phiKZ:53464-53564(+),TTS_19::Pseudomonas_phage_phiKZ:55119-55219(+),TTS_20::Pseudomonas_phage_phiKZ:57889-57989(+),TTS_21::Pseudomonas_phage_phiKZ:65621-65721(+),TTS_22::Pseudomonas_phage_phiKZ:68659-68759(+),TTS_23::Pseudomonas_phage_phiKZ:70248-70348(+),TTS_24::Pseudomonas_phage_phiKZ:76360-76460(+),TTS_25::Pseudomonas_phage_phiKZ:91673-91773(+),TTS_26::Pseudomonas_phage_phiKZ:97602-97702(+),TTS_27::Pseudomonas_phage_phiKZ:101320-101420(+),TTS_28::Pseudomonas_phage_phiKZ:101981-102081(+),TTS_29::Pseudomonas_phage_phiKZ:108929-109029(+),TTS_30::Pseudomonas_phage_phiKZ:114189-114289(+),TTS_31::Pseudomonas_phage_phiKZ:120579-120679(+),TTS_32::Pseudomonas_phage_phiKZ:133049-133149(+),TTS_33::Pseudomonas_phage_phiKZ:137140-137240(+),TTS_34::Pseudomonas_phage_phiKZ:142897-142997(+),TTS_35::Pseudomonas_phage_phiKZ:147129-147229(+),TTS_36::Pseudomonas_phage_phiKZ:149711-149811(+),TTS_37::Pseudomonas_phage_phiKZ:152913-153013(+),TTS_38::Pseudomonas_phage_phiKZ:158192-158292(+),TTS_39::Pseudomonas_phage_phiKZ:162400-162500(+),TTS_40::Pseudomonas_phage_phiKZ:166793-166893(+),TTS_41::Pseudomonas_phage_phiKZ:167818-167918(+),TTS_42::Pseudomonas_phage_phiKZ:172989-173089(+),TTS_43::Pseudomonas_phage_phiKZ:173100-173200(+),TTS_44::Pseudomonas_phage_phiKZ:177156-177256(+),TTS_45::Pseudomonas_phage_phiKZ:196037-196137(+),TTS_46::Pseudomonas_phage_phiKZ:199143-199243(+),TTS_47::Pseudomonas_phage_phiKZ:200511-200611(+),TTS_48::Pseudomonas_phage_phiKZ:202244-202344(+),TTS_49::Pseudomonas_phage_phiKZ:202294-202394(+),TTS_50::Pseudomonas_phage_phiKZ:206961-207061(+),TTS_51::Pseudomonas_phage_phiKZ:212951-213051(+),TTS_52::Pseudomonas_phage_phiKZ:221285-221385(+),TTS_53::Pseudomonas_phage_phiKZ:223881-223981(+),TTS_54::Pseudomonas_phage_phiKZ:224682-224782(+),TTS_55::Pseudomonas_phage_phiKZ:225743-225843(+),TTS_56::Pseudomonas_phage_phiKZ:227872-227972(+),TTS_57::Pseudomonas_phage_phiKZ:233251-233351(+),TTS_58::Pseudomonas_phage_phiKZ:235778-235878(+),TTS_59::Pseudomonas_phage_phiKZ:239082-239182(+),TTS_60::Pseudomonas_phage_phiKZ:243751-243851(+),TTS_61::Pseudomonas_phage_phiKZ:248180-248280(+),TTS_62::Pseudomonas_phage_phiKZ:248958-249058(+),TTS_63::Pseudomonas_phage_phiKZ:262710-262810(+),TTS_64::Pseudomonas_phage_phiKZ:263206-263306(+),TTS_65::Pseudomonas_phage_phiKZ:263242-263342(+),TTS_66::Pseudomonas_phage_phiKZ:267069-267169(+),TTS_1::Pseudomonas_phage_phiKZ:11961-12061(-),TTS_2::Pseudomonas_phage_phiKZ:12118-12218(-),TTS_3::Pseudomonas_phage_phiKZ:12536-12636(-),TTS_4::Pseudomonas_phage_phiKZ:34861-34961(-),TTS_5::Pseudomonas_phage_phiKZ:80263-80363(-),TTS_6::Pseudomonas_phage_phiKZ:114157-114257(-),TTS_7::Pseudomonas_phage_phiKZ:114216-114316(-),TTS_8::Pseudomonas_phage_phiKZ:114675-114775(-),TTS_9::Pseudomonas_phage_phiKZ:115893-115993(-),TTS_10::Pseudomonas_phage_phiKZ:117884-117984(-),TTS_11::Pseudomonas_phage_phiKZ:133015-133115(-),TTS_12::Pseudomonas_phage_phiKZ:158160-158260(-),TTS_13::Pseudomonas_phage_phiKZ:161541-161641(-),TTS_14::Pseudomonas_phage_phiKZ:171547-171647(-),TTS_15::Pseudomonas_phage_phiKZ:173747-173847(-),TTS_16::Pseudomonas_phage_phiKZ:178302-178402(-),TTS_17::Pseudomonas_phage_phiKZ:179921-180021(-),TTS_18::Pseudomonas_phage_phiKZ:181405-181505(-),TTS_19::Pseudomonas_phage_phiKZ:186296-186396(-),TTS_20::Pseudomonas_phage_phiKZ:209981-210081(-),TTS_21::Pseudomonas_phage_phiKZ:214041-214141(-),TTS_22::Pseudomonas_phage_phiKZ:265388-265488(-),TTS_23::Pseudomonas_phage_phiKZ:265434-265534(-),TTS_24::Pseudomonas_phage_phiKZ:266566-266666(-),TTS_25::Pseudomonas_phage_phiKZ:267040-267140(-),TTS_26::Pseudomonas_phage_phiKZ:267092-267192(-),TTS_27::Pseudomonas_phage_phiKZ:268718-268818(-),TTS_28::Pseudomonas_phage_phiKZ:269422-269522(-),TTS_29::Pseudomonas_phage_phiKZ:270435-270535(-),TTS_30::Pseudomonas_phage_phiKZ:271655-271755(-),TTS_31::Pseudomonas_phage_phiKZ:271690-271790(-),TTS_32::Pseudomonas_phage_phiKZ:271772-271872(-),TTS_33::Pseudomonas_phage_phiKZ:272819-272919(-),TTS_34::Pseudomonas_phage_phiKZ:273217-273317(-),TTS_35::Pseudomonas_phage_phiKZ:273957-274057(-),TTS_36::Pseudomonas_phage_phiKZ:276107-276207(-),TTS_37::Pseudomonas_phage_phiKZ:277779-277879(-)
-8,0.1196876864691411,0.15904150021975114,0.08443534736044944,0.1416658375556063,0.1197705955865684,0.08371088270080693,0.18026759846204016,0.10535229276685229,0.1262291046754716,0.07487638132238741,0.31417376148395587,0.11904695254759468,0.12063865669144816,0.19562771000023035,0.06308688550404522,0.09197614365750707,0.13362990332912283,0.23258374835093787,0.10389758183394653,0.1556427916780729,0.05974320897213843,0.12830824859358142,0.11082828275109698,0.10629945031146962,0.090586233026905,0.09431871952441571,0.19900629082125443,0.21373699028391865,0.2037879967417043,0.14420962597753842,0.16963077134310856,0.12930292653704326,0.1563520543575871,0.06725431205784396,0.04611431341959019,0.09220707925605306,0.15542417769080047,0.17419447096118912,0.17619097234493425,0.260030608506669,0.13125360720960585,0.2994445244413897,0.28757642879860834,0.26327672578471917,0.0985039521980422,0.15504501854714853,0.12270256677329679,0.26705935626526683,0.09948978500903802,0.10755297237451282,0.10953751566181238,0.0952184235504053,0.15438770928799989,0.11346964911688455,0.10159524914041122,0.18120508086606257,0.18165541473243224,0.19198194875126912,0.203271021676085,0.06358274873692675,0.09026330069105455,0.2112170388389744,0.07838586797618544,0.13531461334138806,0.18484181626320564,0.22399783654532818,0.23451328619621523,0.1402427441384661,0.12158620093623251,0.08023561561479067,0.16368766511679178,0.10537296638104336,0.14217302482351807,0.1609155318359056,0.07349011197896349,0.20685045309023628,0.13781298438832484,0.10416116187239266,0.11849829281813351,0.06683255972533705,0.11469383520523191,0.08782976840263348,0.08391106904102659,0.15911903895453414,0.06553917191098671,0.07670015266541937,0.17584973341545104,0.1407352067754296,0.1946148869904327,0.1231001515414697,0.23650784910442496,0.09001073939733709,0.26540108623619774,0.14063608143379294,0.10035152934218669,0.11319719399750731,0.08457284475224595,0.11795762751550509,0.11685173746959379,0.096225041066874,0.13114000796904088,0.2276052915489899,0.16863779616182523
-7,0.12345301126336569,0.15453068842382947,0.08816077954424895,0.1600466943730781,0.13106381793974448,0.09966609923195355,0.19595547662453455,0.11038432793999157,0.13909993137152382,0.07977257061943507,0.31061831688556324,0.1323414288336473,0.11056952177818087,0.20570875511474815,0.06818720103697748,0.09905087943998606,0.1360440354277818,0.20748695988277835,0.11436557880596916,0.15365734795963087,0.054400284937928714,0.13600572516886344,0.11740077430215771,0.10787354542975729,0.09566814462592546,0.08368270842639523,0.212563567633245,0.19920713028031367,0.20390659843963319,0.16723113143129884,0.18581683310294242,0.13538831511839083,0.14897119135873577,0.06526945856025554,0.048891327049343805,0.08699730291652288,0.18302724783120683,0.19211678476155747,0.1516273344267766,0.26733841173057205,0.1477768532457571,0.29233355080584256,0.30447510407575107,0.26330994840014105,0.10140878783669556,0.18413250519306573,0.12448803489212894,0.290363604126337,0.08906555161794258,0.11423639542343389,0.10453386717904316,0.09526539578907588,0.1634273379206901,0.11147184399993822,0.10391030805766208,0.18080929666876688,0.1977787864753533,0.1857177293873828,0.20234041605799064,0.08054860231151659,0.0952725165548314,0.19795443930493956,0.09562866792395841,0.13812588281813878,0.21672617016306656,0.19615509674940798,0.2183989054658298,0.1547735480516535,0.136380684038874,0.08918333760933203,0.17443634372776273,0.1198898259077926,0.16012459434266685,0.14416064435162682,0.0774720529092243,0.21008395649996578,0.14485271528731047,0.10376673991657828,0.10913562554506835,0.07401178276802255,0.12432609209749938,0.0829576932909819,0.0913838229895508,0.1625287488503268,0.05449493603775698,0.08398827105574486,0.1617738036690558,0.1462419302533427,0.2038315358591208,0.13484492593474,0.21416298855963176,0.08945947300247517,0.26876980708596776,0.13986939963509623,0.09145023596474808,0.12267596377728236,0.0883151462536754,0.1319682789432321,0.12119803216402066,0.10727241447179654,0.14659996993269503,0.22785897758760165,0.1613787901831461
-6,0.12671665194809242,0.14783245855801713,0.09498570573465023,0.17507136482992072,0.14030514541137803,0.11625800030533347,0.21089704628938616,0.11485717443059773,0.14965008638207594,0.08403079166170672,0.30791995835374264,0.14693396751152754,0.10245260806762743,0.21329382309527284,0.07275119812943984,0.11174491419204366,0.13896607129925556,0.18207260753711263,0.12637117426430206,0.15233489504825495,0.05096098579693653,0.14066754360287642,0.12639729704425565,0.1107729405220486,0.10353039094788252,0.07492853884087884,0.22502936557287206,0.18630118019222539,0.20213890941386561,0.18899862421495506,0.19839325574953043,0.14112726083883143,0.14789074719304923,0.06253169325919758,0.05285033118645084,0.08549747056756715,0.21300228943603025,0.20917840951180727,0.12838029752289826,0.26863369737227083,0.1601846208970072,0.2815330898598207,0.31360686361869383,0.2578846113566311,0.10921696020039195,0.21537617007022947,0.12943948116625573,0.31328362430511114,0.07949750177195523,0.12512085954564348,0.10092534573975986,0.09654192760423358,0.1712806867973306,0.1114890155928675,0.11058703664312515,0.18227023931675856,0.21601227502961043,0.18273907771848372,0.20155377187087403,0.09948416268063301,0.1014002327394458,0.18082052258245254,0.1163507571406919,0.14067255131544631,0.25012720536485034,0.17122027409733007,0.20195308783336646,0.1660302540280754,0.15100370305854263,0.09998472729864578,0.18655048124227946,0.13663982133874425,0.17925917205982073,0.12996059112213126,0.08455362116505549,0.212172637263382,0.15462437255724715,0.103614383665701,0.09996745663117876,0.08279918313621658,0.1334563221060796,0.08600271043895169,0.10323180416567927,0.1636416035142482,0.04881615389158557,0.08902514267858393,0.14653196337550645,0.15467593163583246,0.21174077195326615,0.14414448727613755,0.19001918814965313,0.08739238214437887,0.2714863275152226,0.1383828439969772,0.08586862945160642,0.13129952187590493,0.09688682093591201,0.14787049059879204,0.12297190899518262,0.12094694556238061,0.161882519799356,0.22522200174324122,0.1564342688706742
-5,0.13029454785342995,0.13969923365976802,0.10379452633697353,0.18604791307080037,0.14533069459264097,0.13336450926804883,0.2234137145980426,0.11957410971947975,0.16195938416405914,0.08734389085898733,0.3046592538604841,0.16148342422982506,0.09630512000389668,0.21739462329213105,0.07591519079784023,0.12734647681865538,0.14194474803165785,0.15753150708892139,0.14006418738705476,0.15238975680148004,0.04978971858758068,0.14100348730600845,0.1382252088866329,0.11643276316479481,0.11428311140070416,0.06711120664462422,0.23637181686181505,0.17594902649744415,0.1982273407720559,0.21138393332730754,0.20538795556555867,0.14503576351067318,0.15313803808386278,0.06074682483721722,0.058308481796995104,0.08778754588977604,0.2439330089499115,0.22232728907784552,0.10793700133080361,0.2659535226114865,0.16718641234154658,0.26923946517788105,0.3162196683517148,0.2448047225335503,0.12147121044571443,0.2444278072536196,0.13680348377226145,0.33408484288181967,0.07024387064128752,0.14020015012318027,0.09964000468187541,0.0989579111302199,0.17862362183851813,0.11326897208405821,0.12125503766371515,0.18625149540009503,0.2352481478104705,0.18505326123512783,0.20047877179003032,0.12071408443460338,0.10914549385964356,0.15998238988653618,0.1405171605986776,0.14293725299599808,0.28287605900745444,0.14957665363042363,0.18678445437265945,0.17312443586090823,0.1629909087791642,0.11365595423287903,0.20088426560124661,0.15450842267831386,0.19841504718611763,0.11991113956875325,0.09422067703278142,0.2141891055961284,0.16476890738644273,0.10369195387369441,0.09267435389558801,0.09363434732313079,0.14301836070973092,0.0959741415449735,0.11953582400049798,0.16228311459032932,0.047864880767563095,0.09196383050193328,0.13183213236073293,0.16637221938544733,0.21642947595548928,0.14923541998753814,0.1676087760556727,0.08613989044068562,0.27369403214655524,0.1344690825415043,0.08380629540582954,0.13936320880125538,0.11007519721712726,0.16478988992457205,0.12235106554346264,0.13702863057570008,0.17310194753512148,0.22118495694883733,0.15490640607039585
-4,0.13504615754425323,0.12945856646967666,0.1141137908515811,0.19362684332579438,0.1476421217544311,0.14757571865895672,0.23278000111596744,0.12453430920854872,0.17379720601274773,0.09347347943675752,0.29995085923744463,0.1742989912802915,0.09277694472678762,0.21784950063253486,0.0787970986064479,0.14583376948519725,0.14511497755732788,0.13565644635513902,0.15501523401550837,0.15304860417966398,0.04975838443112033,0.1378145374460139,0.15225427456990845,0.1250929949991066,0.1272355878960823,0.06118683931997616,0.2485958375787202,0.16819619738315333,0.19215054019839775,0.23345386330154833,0.20768606469970644,0.14736272691892488,0.16373483646924003,0.05988976204335509,0.06662786723696604,0.0940001442519804,0.2735914040025661,0.23099768835835016,0.09193369719981632,0.26193629784178485,0.16976744134259658,0.2567779086724006,0.31195441982312744,0.22570986751865285,0.13808515053490578,0.2696182199730151,0.1471242404312644,0.3514442203650721,0.061184926868064815,0.15799911103513328,0.10030363977109662,0.10262163843928082,0.18434024864038584,0.11716541602666637,0.13662206060286558,0.19254410356462207,0.2530466422309289,0.19118827281884646,0.1980541626111909,0.14472769655475823,0.11754713597216208,0.13983306585584326,0.16853017619658392,0.1457791799811357,0.3120242984557057,0.13115675106413116,0.17514865668897797,0.17659202040588812,0.1709880488716462,0.1300690320286076,0.21708347503260975,0.17330758712424413,0.2147356365967516,0.11264938768016777,0.1054397261710244,0.21724223230951534,0.17359169642299643,0.10487500031888616,0.08862195196276337,0.1064618563899183,0.15563992144617994,0.1117976151411511,0.13935036223609834,0.15945875767870382,0.049915513178108634,0.09296145907827494,0.11963559444147157,0.18174649088682043,0.21802717347266548,0.14966068312697173,0.1498439927428764,0.08679347320305898,0.27371106185827493,0.12843709516201993,0.08560021307576553,0.14696233357205696,0.12706966136633077,0.18206509852875744,0.11994690715118117,0.15425821571155063,0.17952528436794782,0.21780265631397558,0.15705137646797313
-3,0.14079334347815095,0.11784930221067688,0.12559526268178497,0.19746803594024423,0.14782920573801434,0.15826943052971737,0.23966819815174376,0.1296828971735115,0.18458089719865145,0.10271020851915307,0.29288880368272047,0.18423799922200274,0.09206755189628871,0.21658669998645258,0.08168482772854516,0.16715725023557693,0.14782038059578764,0.11669078166548863,0.1696659148575517,0.15326788589975215,0.05073252897494267,0.13378492902993322,0.1686952434334282,0.1356536411871377,0.14073887376446056,0.05574140768039758,0.2615576969490141,0.1638700943527037,0.18238741209698608,0.2545351158208442,0.20569477652763238,0.14832170389919286,0.17838459932874032,0.05967279725366703,0.075502204568452,0.10430456465730727,0.3002972382675167,0.23474682085691612,0.0802265313160772,0.2592162242945009,0.16810827021133654,0.24437850505854852,0.3020036550626072,0.20061239374606502,0.15786390285403423,0.2890351458405173,0.1610323431509849,0.36411977595726147,0.053512353560740744,0.17555248155520622,0.10262413982295826,0.10772699059410998,0.18799122355536563,0.1232900342805014,0.1573997967665799,0.20166068078230753,0.26747247961376763,0.20002196995692403,0.19310206955162196,0.17056278840407516,0.1263463688460646,0.12237618370258625,0.19969989326175247,0.14818797446178422,0.334854252325903,0.11534312000942407,0.16618935315178868,0.1754664410434369,0.1746690144385358,0.14642264072377434,0.2315321465210438,0.19281320854585218,0.22524721944392398,0.10652291057491166,0.11608922908331673,0.2206003558796154,0.17958308969540307,0.1078399056254484,0.08759874537286332,0.1205678663781784,0.17035322192625973,0.13185884915529839,0.160280373200349,0.1560284971138249,0.054043724267792095,0.09264855931015113,0.10872832913168787,0.19965293473679,0.21702091255745276,0.14831605059976863,0.13330977077353476,0.08816589533732042,0.2719205372292544,0.12101918101532291,0.09145549913096676,0.15180233856531455,0.14482969625830786,0.19843723848694628,0.11813930905741318,0.17252695789772743,0.18087067029299556,0.21487815626160217,0.16228519944141948
-2,0.14737109513485502,0.10778322938238813,0.13828921428963054,0.19870447453201537,0.14621607005677753,0.16705876203656034,0.24330156602707217,0.13335356170226878,0.19439679471751956,0.1155633803760989,0.2839609160608545,0.1907029544918072,0.09282004681952596,0.21699802044679678,0.08401635279952653,0.1914336803205932,0.14924609363049432,0.10141901841874883,0.18315611965622292,0.15351228827756652,0.05279964637574038,0.13178407279996307,0.18780069561471185,0.14544178458349322,0.15266234113985794,0.05183265224125151,0.2734834923648851,0.16380980920890603,0.16920722023599744,0.2728463841700292,0.19970603395327385,0.14830468068135932,0.19627115046287283,0.059926757910452835,0.08405317164754353,0.11822430868088321,0.32259104683594597,0.23340567786307828,0.07167959025621429,0.2569092732884046,0.1632923099958697,0.23219203311976452,0.2901626056217555,0.17040228189618614,0.17994456643187978,0.30234595648985574,0.17852644343517804,0.3713149477124188,0.04741769592677597,0.19003528058640792,0.10644491231691214,0.1133723804704659,0.19030667378921404,0.13104660521171843,0.1825878005508063,0.20957640748446232,0.2758402604200585,0.21083038206962526,0.1881064539120157,0.19562906517944986,0.1332423498136722,0.10806676901959858,0.23017349407679216,0.15026661511338046,0.34928098952520104,0.10188127080087472,0.15859207419353752,0.16809226159548,0.1762138352612186,0.16214178175597738,0.24212106919199522,0.21193623782848392,0.2265169656187894,0.10193550020391366,0.12631623479811577,0.22485863811209503,0.18237074532361008,0.11255259550123624,0.08970386894121889,0.13552079909492054,0.18555656596827586,0.1518370330687215,0.18090922782797578,0.15281399528366113,0.05954676861769529,0.090744973931553,0.09919054990760086,0.21973598509142195,0.21267498901372361,0.1461703232748021,0.11792311345000805,0.08856044496927609,0.26828850607249377,0.11183888684201966,0.10092113221511675,0.15234563968981626,0.16322787564444685,0.2133892312116427,0.11721613579282211,0.18867444670161448,0.17777989919929155,0.21244061404991688,0.1703670101127382
-1,0.15395081826139312,0.10008963915317692,0.15073443567853398,0.1978379922026752,0.14400412133077295,0.17515859473929343,0.2424312603705518,0.1358246461098902,0.20342947738028908,0.1322042694243424,0.2749065063299069,0.19384270747520366,0.09405758525420098,0.2180193092641987,0.08594722672546797,0.21822425910270252,0.14979828520711772,0.09077994811636057,0.19083007263156504,0.15390185828809086,0.05592730047900828,0.1331874345038049,0.20893977367142172,0.1511216500935873,0.1615276865450668,0.049113779327696484,0.28166289079039564,0.16616270457534357,0.15458083163482106,0.2863578205484238,0.1909874394945871,0.14737182677555621,0.21655732820602727,0.06061952540071399,0.09299434572958085,0.13503596856021047,0.33927430091659405,0.22541301806244704,0.06562978992021472,0.2549907507614807,0.15690884929349436,0.22019937829955002,0.27950904848943464,0.14042109714186357,0.19813716161728964,0.3103171790906765,0.19896003398218656,0.3733204664115183,0.04349430698987593,0.20138266365776958,0.11145721240109392,0.11865950911959477,0.19073143188127722,0.14006927542785003,0.20887042072996592,0.21605652556845598,0.2764814848169975,0.22347854476606516,0.18451623890363664,0.21756836686069683,0.13774198603489793,0.09698258071655845,0.2548813788264359,0.15091198366971167,0.3559638369378918,0.09079252257177176,0.15259985256678768,0.15689521217640454,0.17626261216677158,0.1771223804473106,0.24806162824585165,0.23036179956885716,0.21849111515078284,0.09827596214690766,0.13476857947880203,0.23026435343976,0.1811642522217302,0.11971753222038754,0.09403084438416515,0.14726877043082956,0.1990990455393457,0.17164801892357742,0.20135475593994126,0.1496169874925779,0.06620972650063241,0.08760399214422125,0.09146544957068484,0.24048705024553546,0.20442429723103456,0.1437659952680988,0.10341391808137594,0.08886881512149779,0.26120547780540265,0.10170892016911434,0.11153205262218036,0.1499110115987114,0.1801292914237585,0.2288367235711803,0.11736028644863716,0.19718799149979,0.17011537952863526,0.21063305223641757,0.17955217879155566
0,0.15983255599331597,0.09458827102341928,0.1583132857401544,0.19692686286500732,0.14377832408978483,0.18308582395347722,0.23716377272603523,0.13762214137640433,0.21092255898092974,0.15250687481454267,0.2658473678123561,0.1941177425333669,0.09432155948960905,0.2208710302562933,0.08688505361451601,0.24399261049051085,0.15243809789446658,0.0869032027157249,0.1912889819297623,0.15641515553977478,0.060432809112129705,0.13839097501683545,0.22978422552411842,0.15214864027645375,0.1677688986727356,0.04758690683537918,0.2861345737756033,0.1712866722121455,0.13862508804807677,0.29471051076057986,0.18157272072981198,0.14579794484087566,0.2351680078764448,0.06424717426948708,0.10273266425003122,0.15313666107386317,0.35041502609196384,0.21322374724251572,0.06172268170807971,0.25270425986210615,0.1517162295367896,0.20852447280402017,0.26946687648764356,0.11411999613632692,0.2093835876205136,0.31070732102125,0.21790761296133865,0.37024609500517525,0.04262482077835024,0.20932891197153788,0.11656527667558263,0.12091476410914906,0.18891225216386515,0.149699740897419,0.23376351323437827,0.22106645133049727,0.2696353342848197,0.23621814374518874,0.18324549888593794,0.23548799547647983,0.1400403677241815,0.08921403932602329,0.273344098300919,0.14906543467733097,0.3538223107444627,0.08280085993907955,0.14827255004375856,0.1461212189753131,0.17511982949270583,0.18896072802966352,0.24842452480673227,0.24501126597290593,0.20266241144649616,0.09495169633680986,0.14216448453173286,0.23351228182768305,0.1759869836310257,0.12942594903968319,0.099400480299367,0.15558425823777405,0.21061776468004453,0.18965658291219428,0.2216647796311281,0.14468938073921891,0.07452300948689228,0.08446355168866222,0.08459933800092564,0.26177299950900823,0.19386731823016778,0.14045915194565442,0.0908425672416879,0.089888904116885,0.2482333444344976,0.09249679521417316,0.11824660088463021,0.14642106850403414,0.19507344864269652,0.24359551538169563,0.11882935524999558,0.1971206165186497,0.15773505513559344,0.20944511773237423,0.18879941859279464
1,0.16467165250916033,0.09150665462860778,0.1617558689471711,0.19694165482191386,0.14551364922504775,0.19093348015877262,0.22978333581373217,0.138713946561499,0.2162632299082184,0.1755539854286881,0.25602442190763136,0.19046446979846351,0.09177017036245552,0.22512504710952586,0.08672395163753585,0.2663667820871246,0.15788750165799026,0.09029810517617679,0.18319447577268894,0.1577036010316653,0.06610376288431238,0.14698171658451636,0.2484004713800479,0.14920823184628904,0.17189802017772576,0.04696506223934879,0.2862485152892005,0.17946976717843233,0.1203669860368863,0.29664308244808807,0.1723013507827016,0.14620185513674186,0.24729785313902092,0.07238440155998385,0.11246383656100327,0.16993322691605253,0.35524377031479276,0.19702222184563492,0.061033664901783954,0.24880611241362308,0.14789438019597118,0.19711017478954282,0.2598435597691611,0.09246653566784588,0.21350557908744605,0.305407530116908,0.2297878025240349,0.3609554886316938,0.0446961727637242,0.2134872927261168,0.12057483838083298,0.12145828967871741,0.18517794867840534,0.15839697835115546,0.25598394191704077,0.2242181541403378,0.2553700888986419,0.24721218817118706,0.18562146909839122,0.2484968616339805,0.1411566716163073,0.08405168084443637,0.2856919592846746,0.14195962945002288,0.3441653216054556,0.07845547524784104,0.14529030503641174,0.1370731819758281,0.17331994428835087,0.19679499045117077,0.24292548656803067,0.2550782774716331,0.18320533832935176,0.09174787898361389,0.14809818917591336,0.23278711268988808,0.16731731994125068,0.1402667695283507,0.10658406658576473,0.16148163355857575,0.21960858355548557,0.20390861816573685,0.24209317588031407,0.1376849017369776,0.08423769750976923,0.08207973079408062,0.07600088030240089,0.2826376143480184,0.1823280939948954,0.13664878211967837,0.08171655506845348,0.09268976377122173,0.23147811383208916,0.08381990544613221,0.12046360410536765,0.1422185923879348,0.2065212186194533,0.255941928017822,0.12232737937749623,0.18959041889093686,0.14493273231652185,0.20694001698878997,0.1969769304876108
2,0.16651287452212155,0.0893445182561139,0.1620441771695305,0.1971887886157096,0.14689279187115195,0.19764781972101947,0.2222299401190976,0.1390547047431518,0.2199886950853786,0.20142012251469313,0.24482065340670728,0.18624436253778856,0.08532287372898571,0.23069535726002285,0.08590828625412124,0.2854008822348749,0.16440124183270682,0.09821181427716605,0.16853657044109455,0.15675450961213783,0.07278647312923885,0.1591155547514784,0.264122384078596,0.14412469094969232,0.17287948237908476,0.046478070606608864,0.28133774611260026,0.18904476427926847,0.09988020375509093,0.29276255336494256,0.16364312101338302,0.1482539640233959,0.2518702048014245,0.08518271840191667,0.1220319944116035,0.18407773314259349,0.3568778613038595,0.1761862397288813,0.06630937164978548,0.2420264343402383,0.14300013452528057,0.18634159456186605,0.25050075450825104,0.07638100900363323,0.21088250937444317,0.29529713957092885,0.2339830171106087,0.34544086407010066,0.05014193503847501,0.21105153073418714,0.12369155886953331,0.1205507053733423,0.1789476658877818,0.16516272640848734,0.2758707688047103,0.22661040992726128,0.23616502361390362,0.25411164484553933,0.1921726542177123,0.2564675838143361,0.14190461776404537,0.0806833175606539,0.2920284891860522,0.12919174482308576,0.3265931683571836,0.07791617862497889,0.1442054412838863,0.1291120003658899,0.17191731813888994,0.20048628516977735,0.23170995364619668,0.2605488281049971,0.16405918507718767,0.08905886681434055,0.15278935504019206,0.22846865827406493,0.15703998616161102,0.1473183161669422,0.11458336194994097,0.16498140099493525,0.2257368347168296,0.21339658595520133,0.260329835490381,0.12960932275731588,0.09498754370527655,0.08038804134596306,0.06642684659514261,0.29963325502805294,0.1727228156286846,0.1347917658618204,0.0755066506070165,0.09792468875917375,0.21190991719512745,0.07691700798434128,0.11666611535266562,0.13638911736043619,0.2118658174522829,0.2647918148771254,0.12782760233706464,0.17773427381660398,0.1349925473714721,0.200911892809778,0.2037766493786109
